,intensity_raw,intensity_interp
360,7453.4,7597.0
361,7321.2,7458.6
362,7278.6,7427.2
363,7189.0,7327.6
364,7079.6,7191.4
365,7040.2,7164.8
366,6903.6,6990.4
367,6896.6,7048.6
368,6756.8,6859.0
369,6683.2,6766.0
370,6570.6,6599.0
371,6506.2,6600.2
372,6431.6,6553.4
373,6334.6,6423.2
374,6246.2,6415.8
375,6071.0,6138.0
376,6082.6,6224.2
377,6028.0,6164.4
378,5932.6,6001.6
379,5882.8,5954.4
380,5802.2,5889.0
381,5670.0,5770.8
382,5631.6,5634.6
383,5566.6,5648.4
384,5556.6,5606.4
385,5402.4,5518.0
386,5369.4,5442.0
387,5284.6,5346.0
388,5235.2,5320.0
389,5196.4,5259.8
390,5110.8,5162.8
391,5040.4,5065.8
392,5026.0,5100.4
393,4894.6,4951.4
394,4844.8,4921.8
395,4801.6,4793.0
396,4740.8,4774.4
397,4680.4,4768.2
398,4619.8,4688.0
399,0.0,0.0
400,0.0,0.0
