idxLoop;idxAnalysis;T;Tabs;B;F;dx;dy;dz;D2;D3
1;-1;9.474999999998545;15095.39;2.007;25.792273348934355;4.674493670886076;0.5207594936708857;0.3876;4.703411690401164;4.719355389182121
1;-1;9.574999999998909;15095.49;2.007;25.783242846124274;4.673291139240507;0.533860759493671;0.38079999999999997;4.703685510600278;4.719074699835869
1;-1;9.674999999999272;15095.59;2.003;25.742470964044745;4.673797468354429;0.5136075949367094;0.391;4.701933170172982;4.7181624110211535
1;-1;9.77599999999984;15095.691;2.007;25.87026893446629;4.672215189873417;0.5132278481012663;0.3876;4.700318883283404;4.716273037531918
1;-1;9.875999999998385;15095.791;2.009;25.887081920599925;4.670189873417721;0.5217721518987333;0.3978;4.6992467090237415;4.716053908965679
1;-1;9.974999999998545;15095.89;2.006;25.81669097778759;4.670316455696202;0.530696202531645;0.3876;4.700371714633667;4.7163256901668955
1;-1;10.074999999998909;15095.99;2.007;25.775034072341764;4.671455696202531;0.5349367088607594;0.39440000000000003;4.701984219887372;4.718496260893915
1;1;10.174999999999272;15096.09;2.007;25.78394298397251;4.674050632911393;0.5250000000000001;0.3876;4.703442815536231;4.719386409165856
1;1;10.186999999999898;15096.102;2.015;25.964323142996083;4.67367088607595;0.5234177215189879;0.3876;4.702889076148201;4.718834540705372
1;1;10.198999999998705;15096.114;2.031;26.269892689333346;4.674683544303798;0.5197468354430372;0.39440000000000003;4.703488387605286;4.719995166558729
1;1;10.21099999999933;15096.126;2.048;26.56271059212679;4.676202531645568;0.5241139240506333;0.3978;4.705482496232685;4.722267502201901
1;1;10.222999999999956;15096.138;2.074;27.136639390083687;4.675443037974683;0.5209493670886072;0.3978;4.7043762439260695;4.721165182919991
1;1;10.234999999998763;15096.15;2.103;27.87649789723771;4.672784810126582;0.5203797468354426;0.3774;4.701671294621332;4.716793796920344
1;1;10.246999999999389;15096.162;2.14;28.62817485564144;4.671645569620253;0.5387341772151899;0.3706;4.702606388148201;4.7171867889508325
1;1;10.259000000000015;15096.174;2.18;29.52757099878534;4.668924050632911;0.5339240506329118;0.3842;4.699353857970549;4.715033013927123
1;1;10.270999999998821;15096.186;2.223;30.436260420058964;4.671075949367088;0.5279113924050629;0.3842;4.7008127981219054;4.716487104083578
1;1;10.282999999999447;15096.198;2.274;31.514690932651884;4.670569620253165;0.5348734177215185;0.3876;4.701096696582287;4.717048220086041
1;1;10.294999999998254;15096.21;2.329;32.7633373111092;4.6702531645569625;0.5320253164556956;0.3842;4.700459079537243;4.716134561100235
1;1;10.30699999999888;15096.222;2.396;34.285839836480854;4.669177215189873;0.5272784810126575;0.391;4.698855016212702;4.7150948520032205
1;1;10.318999999999505;15096.234;2.462;35.898858420255245;4.6678481012658235;0.5175316455696206;0.3842;4.696450244669579;4.712139062109368
1;1;10.330999999998312;15096.246;2.531;37.40765958589517;4.671772151898733;0.5146835443037968;0.3774;4.700037679639775;4.715165421279898
1;1;10.342999999998938;15096.258;2.611;39.30275739811861;4.670063291139241;0.511012658227847;0.3842;4.697938386155715;4.713622250468886
1;1;10.354999999999563;15096.27;2.695;41.23815976136659;4.6708227848101265;0.5069620253164551;0.391;4.698254567625554;4.714496471757549
1;1;10.36699999999837;15096.282;2.784;43.31914300744753;4.6704430379746835;0.5022784810126587;0.40459999999999996;4.697373930554664;4.714766484509553
1;1;10.378999999998996;15096.294;2.879;45.71868640060163;4.665189873417722;0.5037341772151892;0.4148;4.692306967402486;4.710605451142551
1;1;10.390999999999622;15096.306;2.977;48.12180318974099;4.663101265822785;0.5197468354430372;0.40459999999999996;4.691977215233586;4.709389700191641
1;1;10.402999999998428;15096.318;3.085;50.87938145210646;4.663291139240505;0.5062025316455689;0.40459999999999996;4.69068494490553;4.708102209209502
1;1;10.414999999999054;15096.33;3.192;53.53071544619894;4.662721518987342;0.5056329113924053;0.4114;4.690057206976348;4.7080661172832725
1;1;10.42699999999968;15096.342;3.311;56.63858746516727;4.663544303797467;0.4998734177215196;0.3978;4.69025787214588;4.707097167812281
1;1;10.438999999998487;15096.354;3.431;59.93700863817333;4.6601265822784805;0.4975949367088613;0.391;4.686617168480567;4.702899263634807
1;1;10.450999999999112;15096.366;3.556;63.18940756740226;4.661202531645569;0.49303797468354466;0.3876;4.68720550920259;4.70320414669607
1;1;10.462999999999738;15096.378;3.685;66.70404000680794;4.657974683544303;0.4910126582278487;0.39440000000000003;4.68378282834288;4.700358810035637
1;1;10.474999999998545;15096.39;3.827;70.46462261791625;4.65867088607595;0.49000000000000116;0.391;4.684369159745171;4.700659041535738
1;1;10.48699999999917;15096.402;3.967;74.31760947645851;4.655632911392405;0.490886075949368;0.3978;4.681440691197645;4.698311588773256
1;1;10.498999999999796;15096.414;4.116;78.20498370593147;4.658354430379746;0.4851898734177204;0.40119999999999995;4.683553694824659;4.7007059738198596
1;1;10.510999999998603;15096.426;4.271;82.53506337041112;4.65639240506329;0.4807594936708854;0.408;4.681145150567944;4.698891775800521
1;1;10.522999999999229;15096.438;4.425;86.76968900776455;4.655632911392406;0.48715189873417647;0.40459999999999996;4.6810506062293795;4.69850358498112
1;1;10.534999999999854;15096.45;4.59;91.28075159453591;4.656582278481014;0.4830379746835446;0.408;4.681568562058;4.6993135883073185
1;1;10.546999999998661;15096.462;4.76;96.22580482622504;4.655822784810125;0.4779746835443051;0.40119999999999995;4.680293324319148;4.697457508234256
1;1;10.558999999999287;15096.474;4.936;101.46315655725648;4.6518354430379745;0.4772151898734181;0.40459999999999996;4.676249279770085;4.693720111654533
1;1;10.570999999999913;15096.486;5.115;106.45240373966583;4.6520253164556955;0.4786075949367078;0.408;4.6765804574363745;4.6943443391890005
1;1;10.58299999999872;15096.498;5.299;111.99223527607614;4.6518354430379745;0.4728481012658239;0.39440000000000003;4.675805632826818;4.692409794122312
1;1;10.597999999999956;15096.513;5.491;117.65534130071228;4.649873417721518;0.4775949367088603;0.391;4.674336287046871;4.690661011457034
1;1;10.610999999998967;15096.526;5.688;123.50017958411296;4.64867088607595;0.46987341772151847;0.3978;4.672357224756199;4.689260802699232
1;1;10.618999999998778;15096.534;5.887;129.52846839199646;4.647531645569621;0.4627848101265812;0.3978;4.670516050401172;4.687426267905978
1;1;10.630999999999403;15096.546;6.095;135.76813487914438;4.645949367088607;0.4631012658227843;0.3978;4.66897293887614;4.685888725093426
1;1;10.643000000000029;15096.558;6.307;141.97823601610898;4.6475949367088605;0.4570253164556955;0.39440000000000003;4.670011866751867;4.686636554673646
1;1;10.654999999998836;15096.57;6.53;148.72046769427433;4.645632911392404;0.45651898734177265;0.3978;4.66800971862911;4.684928982729175
1;1;10.666999999999462;15096.582;6.748;155.1135761552427;4.645822784810127;0.45430379746835425;0.40119999999999995;4.667982571545773;4.685191856077517
1;1;10.68199999999888;15096.597;6.979;162.28224155733156;4.645379746835443;0.4417721518987344;0.40119999999999995;4.666338567496166;4.683553892772258
1;1;10.693999999999505;15096.609;7.212;169.1350660237458;4.645;0.44348101265822726;0.40459999999999996;4.66612263111337;4.683631237468249
1;1;10.703999999999724;15096.619;7.451;176.40859381433805;4.645063291139241;0.4449367088607604;0.39440000000000003;4.666324212223275;4.682961991473043
1;1;10.71599999999853;15096.631;7.698;183.91967126179432;4.6425949367088615;0.4498101265822793;0.3978;4.664334560934789;4.681267107988042
1;1;10.730999999999767;15096.646;7.949;191.3751629081674;4.642911392405062;0.4424683544303797;0.40459999999999996;4.663947302703692;4.681464044761749
1;1;10.739999999999782;15096.655;8.203;199.3470751144321;4.640443037974682;0.4387974683544308;0.408;4.6611430794304045;4.678965570179156
1;1;10.751999999998588;15096.667;8.462;207.51885582437714;4.641139240506329;0.43101265822784823;0.39440000000000003;4.661109885136833;4.677766210630914
1;1;10.763999999999214;15096.679;8.729;215.4810556437999;4.6411392405063285;0.43120253164556976;0.39440000000000003;4.661127446558956;4.6777837095215515
1;1;10.78099999999904;15096.696;8.999;223.65252952213822;4.639683544303798;0.42955696202531685;0.40119999999999995;4.6595260032440935;4.676766405852218
1;1;10.787999999998647;15096.703;9.278;232.39949618952886;4.6376582278481004;0.4307594936708868;0.3978;4.657620377372417;4.67457724502599
1;1;10.798999999999069;15096.714;9.559;240.73957237344945;4.638291139240506;0.4307594936708868;0.39440000000000003;4.6582505765302695;4.674917089504859
1;1;10.810999999999694;15096.726;9.848;249.75963192181277;4.636835443037974;0.42949367088607604;0.391;4.656684200066004;4.6730705900022915
1;1;10.822999999998501;15096.738;10.141;258.2780716127333;4.636392405063291;0.42772151898734145;0.40119999999999995;4.6560799210852695;4.673333036659533
1;1;10.834999999999127;15096.75;10.436;266.9464368558247;4.637025316455696;0.4251898734177208;0.40119999999999995;4.656478305963426;4.673729950896609
1;1;10.846999999999753;15096.762;10.742;276.39794153465857;4.635949367088608;0.4228481012658226;0.3978;4.655193556765752;4.6721592321916185
1;1;10.85899999999856;15096.774;11.049;285.9579621365688;4.635569620253165;0.41708860759493693;0.391;4.654295715873622;4.670690485442121
1;1;10.870999999999185;15096.786;11.365;295.5418522983443;4.633607594936709;0.4177848101265813;0.39440000000000003;4.652404055048063;4.669091437467
1;1;10.88299999999981;15096.798;11.686;304.99431778144873;4.633164556962025;0.41544303797468307;0.3978;4.651753081332966;4.668731259099279
1;1;10.894999999998618;15096.81;12.011;314.95055211392855;4.632215189873417;0.41227848101265796;0.39440000000000003;4.65052589619713;4.667219993872168
1;1;10.906999999999243;15096.822;12.344;324.2883087113457;4.633354430379745;0.4060126582278485;0.40119999999999995;4.651109497330809;4.668380982327905
1;1;10.918999999999869;15096.834;12.674;333.9397302619839;4.634240506329114;0.40354430379746775;0.39440000000000003;4.6517774103700305;4.668467032723794
1;1;10.930999999998676;15096.846;13.017;343.9045513418554;4.633987341772151;0.40208860759493636;0.39440000000000003;4.651399137040613;4.668090111818983
1;1;10.942999999999302;15096.858;13.364;354.56120089217427;4.631392405063291;0.4017088607594933;0.39440000000000003;4.648781089542788;4.665481430516108
1;1;10.956999999998516;15096.872;13.72;364.78563709620295;4.632341772151897;0.3996202531645574;0.3876;4.649546928547198;4.6656746994151534
1;1;10.967999999998938;15096.883;14.076;375.04904300032615;4.631898734177215;0.3945569620253152;0.391;4.648673045069435;4.665087574735884
1;1;10.97899999999936;15096.894;14.442;385.23249255683413;4.632341772151897;0.38999999999999946;0.39440000000000003;4.648729965702824;4.6654304896786725
1;1;10.990999999999985;15096.906;14.804;396.3597650300428;4.630316455696203;0.3853164556962021;0.391;4.646321044753723;4.662743854311678
1;1;11.002999999998792;15096.918;15.179;406.08803212004614;4.631518987341772;0.3874683544303788;0.39440000000000003;4.647698339586202;4.664402557219128
1;1;11.014999999999418;15096.93;15.56;417.12257086913235;4.631139240506329;0.37879746835443123;0.39440000000000003;4.646605017320631;4.663313151289463
1;1;11.026999999998225;15096.942;15.947;428.05681945198506;4.6312025316455685;0.37822784810126575;0.3876;4.646621696910524;4.6627595857174144
1;1;11.03899999999885;15096.954;16.332;438.1499893556274;4.631645569620253;0.37493670886075897;0.39440000000000003;4.646796554426959;4.663504002167711
1;1;11.050999999999476;15096.966;16.731;449.1707054489703;4.629999999999999;0.3736708860759491;0.40119999999999995;4.64505435179189;4.662348267890417
1;1;11.062999999998283;15096.978;17.13;460.20078571279765;4.629430379746834;0.37056962025316387;0.40119999999999995;4.644238095143002;4.661535039488333
1;1;11.079999999999927;15096.995;17.535;472.69770427724626;4.626835443037974;0.36740506329113876;0.391;4.641399863994091;4.6578400248918355
1;1;11.089999999998327;15097.005;17.947;483.28970615591817;4.628037974683544;0.36734177215189884;0.3876;4.642593614853733;4.658745456953047
1;1;11.100999999998749;15097.016;18.365;493.84893380083963;4.630253164556962;0.36145569620253243;0.3842;4.6443400594925235;4.660204311852326
1;1;11.11199999999917;15097.027;18.786;505.5791085418656;4.62892405063291;0.3563291139240503;0.3842;4.642618690346827;4.658488804747489
1;1;11.122999999999593;15097.038;19.211;517.0831529551388;4.628860759493671;0.3537974683544306;0.3774;4.642361961264366;4.657677032533957
1;1;11.1349999999984;15097.05;19.648;528.2190766953495;4.627848101265823;0.3538607594936714;0.3842;4.641357073690745;4.657231487214171
1;1;11.146999999999025;15097.062;20.085;540.380628613918;4.627215189873417;0.3467721518987332;0.3774;4.640190873092158;4.655513086516648
1;1;11.15899999999965;15097.074;20.528;549.9486441381201;4.629050632911392;0.3472151898734171;0.3876;4.64205430279916;4.658208014906182
1;1;11.170999999998457;15097.086;20.977;561.804820356082;4.628291139240507;0.3481012658227848;0.38079999999999997;4.641363308429929;4.65695844955048
1;1;11.182999999999083;15097.098;21.429;573.4572917454202;4.628164556962026;0.33981012658227844;0.38079999999999997;4.6406225970711485;4.6562202190668955
1;1;11.198999999998705;15097.114;21.89;584.8378229946716;4.627025316455696;0.3418354430379744;0.3842;4.6396351957065445;4.655515480506848
1;1;11.208999999998923;15097.124;22.354;595.2448535841705;4.629556962025316;0.3418987341772152;0.3774;4.642164625373496;4.657480345537601
1;1;11.218999999999141;15097.134;22.827;606.896152513873;4.628037974683544;0.3396835443037968;0.3842;4.640487087082965;4.65636446655368
1;1;11.230999999999767;15097.146;23.299;618.9791462483334;4.6267721518987335;0.33462025316455735;0.3842;4.638856675886156;4.654739616714726
1;1;11.242999999998574;15097.158;23.782;630.5075122330971;4.626265822784811;0.3306962025316452;0.3876;4.638070228169866;4.654237768038465
1;1;11.25799999999981;15097.173;24.268;641.3705996230487;4.627088607594936;0.3335443037974681;0.3842;4.63909482389944;4.6549769521589015
1;1;11.268999999998414;15097.184;24.761;653.1551585510922;4.6260126582278485;0.3341772151898735;0.3842;4.638067218706122;4.653952853783151
1;1;11.279999999998836;15097.195;25.258;665.1107328304737;4.624746835443037;0.3256329113924048;0.391;4.636196726296489;4.652655272521518
1;1;11.291999999999462;15097.207;25.761;675.2543497832895;4.626835443037975;0.32898734177215144;0.3876;4.6385168845223275;4.654682872978428
1;1;11.303999999998268;15097.219;26.269;687.2296802976957;4.626265822784811;0.32677215189873393;0.3842;4.637792093477602;4.653678667712604
1;1;11.315999999998894;15097.231;26.786;699.3779493386295;4.623481012658229;0.3250000000000003;0.39440000000000003;4.634889607575477;4.651639822085451
1;1;11.32799999999952;15097.243;27.302;710.1545456414036;4.626202531645569;0.3206329113924052;0.3842;4.637300435347255;4.65318868816555
1;1;11.339999999998327;15097.255;27.828;722.7594569605961;4.623924050632912;0.3244303797468348;0.38079999999999997;4.6352916518083465;4.6509071520859395
1;1;11.351999999998952;15097.267;28.356;732.4191688021668;4.624873417721519;0.3208227848101267;0.39440000000000003;4.6359876390258465;4.652733900536377
1;1;11.363999999999578;15097.279;28.885;744.9837653049863;4.623924050632911;0.3164556962025316;0.3876;4.634740319983472;4.650919435303141
1;1;11.375999999998385;15097.291;29.431;757.1394844187525;4.625379746835444;0.3091139240506329;0.374;4.63569727446449;4.6507596390780614
1;1;11.38799999999901;15097.303;29.978;768.8973050194254;4.625632911392405;0.3074050632911392;0.36719999999999997;4.63583624644935;4.650356281393244
1;1;11.399999999999636;15097.315;30.527;781.2063929847077;4.623734177215189;0.30746835443038;0.36719999999999997;4.6339458920582945;4.648471831744701
1;1;11.411999999998443;15097.327;31.083;793.0753706050906;4.623164556962026;0.30658227848101316;0.36379999999999996;4.633318812064252;4.647579332752534
1;1;11.423999999999069;15097.339;31.644;804.4054063195559;4.622974683544305;0.3010759493670889;0.36719999999999997;4.632768249327702;4.647297869943228
1;1;11.435999999999694;15097.351;32.214;815.0343446249336;4.621645569620253;0.3023417721518988;0.38079999999999997;4.63152440546074;4.64715256456881
1;1;11.447999999998501;15097.363;32.781;824.6367284153793;4.622215189873418;0.301455696202532;0.391;4.6320350601295655;4.648508341206834
1;1;11.459999999999127;15097.375;33.365;836.8931551805583;4.621645569620254;0.30063291139240506;0.3842;4.631413166475519;4.647321546719443
1;1;11.471999999999753;15097.387;33.945;848.5324187608433;4.622848101265823;0.2938607594936709;0.374;4.6321786141455314;4.64725238322035
1;1;11.48399999999856;15097.399;34.533;860.9532930101724;4.620569620253163;0.2953797468354422;0.374;4.630001383417399;4.645082217835012
1;1;11.495999999999185;15097.411;35.131;872.7035993393229;4.620253164556962;0.29316455696202565;0.3706;4.6295447683392545;4.64435454310471
1;1;11.50799999999981;15097.423;35.732;882.5611024916203;4.621265822784809;0.2929113924050633;0.374;4.630539373403452;4.645618461371924
1;1;11.519999999998618;15097.435;36.333;893.3513809809888;4.620886075949367;0.2917088607594933;0.3774;4.630084468597559;4.645440016440675
1;1;11.531999999999243;15097.447;36.943;905.8003618353525;4.6205063291139234;0.28816455696202514;0.36719999999999997;4.629483507830106;4.644023405331949
1;1;11.543999999999869;15097.459;37.555;915.2126855186837;4.6232278481012665;0.2877215189873413;0.3604;4.632172212682453;4.646171280522001
1;1;11.555999999998676;15097.471;38.182;927.5791368890945;4.620443037974684;0.28594936708860763;0.36719999999999997;4.629282979869247;4.643823505227895
1;1;11.567999999999302;15097.483;38.806;939.6677402812231;4.6197468354430375;0.28386075949367084;0.3604;4.62845954442364;4.6424698075880135
1;1;11.579999999999927;15097.495;39.441;948.9474269593555;4.621455696202531;0.28063291139240487;0.36379999999999996;4.629968421373887;4.644239229725295
1;1;11.591999999998734;15097.507;40.074;957.7609428128205;4.6223417721518985;0.2791772151898726;0.374;4.630764880239713;4.645843236277083
1;1;11.60399999999936;15097.519;40.715;967.6502166707465;4.6225316455696195;0.2800000000000004;0.3774;4.631004082733308;4.646356591383465
1;1;11.615999999999985;15097.531;41.368;979.7553926840784;4.622025316455696;0.2756962025316461;0.3706;4.630240428103895;4.645047984902604
1;1;11.627999999998792;15097.543;42.019;990.1578417753964;4.621518987341773;0.27582278481012684;0.374;4.629742537007964;4.644824211849242
1;1;11.639999999999418;15097.555;42.68;1002.9937442644632;4.619620253164557;0.2705063291139241;0.3706;4.627533355637629;4.642349547108539
1;1;11.651999999998225;15097.567;43.338;1012.3843574525529;4.620632911392405;0.26607594936708906;0.374;4.628287470833488;4.643373871731011
1;1;11.66399999999885;15097.579;44.004;1020.2573753944718;4.62253164556962;0.2554430379746836;0.3876;4.62958421026579;4.645781281974251
1;1;11.675999999999476;15097.591;38.978;942.6775245586259;4.623670886075949;0.2386075949367086;0.36379999999999996;4.629823543841367;4.644094797386013
1;1;11.77599999999984;15097.691;34.3;857.046583051998;4.625886075949367;0.23189873417721527;0.3774;4.631695047234352;4.647045273135955
1;1;11.875999999998385;15097.791;29.966;773.9615397326049;4.625316455696202;0.23405063291139286;0.36379999999999996;4.631234394208557;4.645501313539832
1;1;11.975999999998749;15097.891;25.978;687.6698334825369;4.626202531645569;0.23658227848101263;0.36719999999999997;4.632247946547674;4.646779194054215
1;1;12.075999999999112;15097.991;22.338;602.1414159053628;4.626898734177216;0.2465189873417728;0.36719999999999997;4.633461288006055;4.647988742182013
1;1;12.175999999999476;15098.091;19.047;517.6757532013194;4.630822784810126;0.24601265822784812;0.3706;4.637352897108969;4.652137815276429
1;1;12.27599999999984;15098.191;16.099;437.5121192725423;4.632025316455696;0.25120253164557016;0.3842;4.638831883587897;4.654714909013401
1;1;12.375999999998385;15098.291;13.502;364.3157346866572;4.6348734177215185;0.2561392405063289;0.3604;4.64194559520345;4.655915277239129
1;1;12.475999999998749;15098.391;11.249;296.75106544131944;4.636835443037975;0.2655063291139245;0.3774;4.644430701023832;4.6597389730126215
1;1;12.574999999998909;15098.49;9.34;238.6529740724043;4.638797468354429;0.2931012658227848;0.36379999999999996;4.648048010126227;4.662263478659092
1;1;12.674999999999272;15098.59;7.781;190.26040830265555;4.6423417721519;0.2911392405063287;0.38079999999999997;4.651462048305785;4.667023443998224
1;1;12.77599999999984;15098.691;6.564;153.09469310418956;4.644556962025315;0.29848101265822835;0.374;4.654137974793539;4.6691408512075645
1;1;12.875999999998385;15098.791;5.7;126.79305839455216;4.647848101265823;0.30329113924050644;0.374;4.657733084621973;4.672724418107933
1;1;12.975999999998749;15098.891;5.181;110.91208895917404;4.650886075949366;0.3147468354430388;0.3876;4.661524092169973;4.677610567574121
1;1;13.075999999999112;15098.991;5.007;105.83588818407351;4.65132911392405;0.3212658227848097;0.38079999999999997;4.662410777154571;4.677935751474906
1;0;13.175999999999476;15099.091;5.008;105.6956891804168;4.665379746835443;0.32955696202531604;0.2754;4.677005021742194;4.685106309722513
1;0;13.319999999999709;15099.235;5.007;105.4072739437572;4.6671518987341765;0.3473417721518987;0.2652;4.6800590971204254;4.687566980059021
1;0;13.920999999998457;15099.836;5.005;106.39975082493916;4.655253164556962;0.34569620253164574;0.2652;4.66807111027268;4.675598243066059
1;0;14.520999999998821;15100.436;5.007;107.06728131836077;4.6451898734177215;0.3686075949367078;0.2652;4.659791896549413;4.667332381473123
1;0;15.119999999998981;15101.035;5.005;106.94444457840774;4.639746835443038;0.410253164556962;0.2652;4.657849112630495;4.665392737598056
1;0;15.719999999999345;15101.635;5.007;107.2839496901945;4.641455696202531;0.4155063291139239;0.20059999999999997;4.660016790671966;4.664332411969011
1;0;16.31999999999971;15102.235;5.007;107.42843105834775;4.638544303797468;0.425063291139241;0.19720000000000001;4.657979396666119;4.662151852928652
1;0;16.919999999998254;15102.835;5.007;107.53346635325727;4.638987341772151;0.41645569620253153;0.1938;4.657643063183544;4.661673234367869
1;0;17.519999999998618;15103.435;5.01;107.71516605787927;4.637341772151898;0.42170886075949254;0.19039999999999999;4.656476895141645;4.66036792914336
1;0;18.120999999999185;15104.036;5.007;107.57937716403845;4.635886075949367;0.4293037974683545;0.20059999999999997;4.6557213683490515;4.660040967599101
2;0;19.456999999998516;15105.372;5.008;107.67958125315984;4.6350632911392395;0.4310126582278491;0.19720000000000001;4.655060002236185;4.659235072886874
2;0;19.646999999999025;15105.562;5.004;107.72633203636335;4.633037974683545;0.4335443037974689;0.1938;4.653278579476522;4.657312527436294
