,intensity_raw,intensity_interp
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,3506.2,3618.8
34,3454.2,3536.8
35,3414.6,3483.2
36,3325.6,3348.4
37,3334.6,3433.2
38,3120.2,3193.8
39,2999.8,2990.6
40,2828.8,2826.8
41,2741.2,2760.2
42,2611.8,2571.6
43,2513.8,2486.4
44,2437.0,2390.8
45,2341.0,2280.8
46,2247.6,2169.2
47,2186.2,2088.6
48,2134.6,2034.4
49,2081.0,1997.0
50,2099.0,1973.6
51,2096.2,1974.0
52,2134.0,2004.6
53,2246.8,2123.4
54,2292.4,2199.2
55,2450.6,2384.8
56,2653.8,2618.4
57,2801.8,2759.4
58,2978.0,2983.2
59,3225.6,3234.6
60,3544.0,3636.4
61,3769.0,3887.0
62,4066.6,4239.2
63,4308.0,4570.0
64,4739.6,5061.4
65,4912.4,5335.2
66,5343.6,5824.0
67,5497.0,5992.6
68,5913.2,6530.2
69,6284.8,7030.4
70,6585.2,7445.6
71,6977.4,7889.0
72,7236.6,8147.8
73,7521.8,8562.8
74,7877.2,9001.8
75,7966.6,8991.8
76,8118.2,9287.6
77,8304.2,9456.8
78,8347.2,9495.4
79,8380.8,9515.0
80,8489.2,9706.6
81,8402.8,9605.2
82,8502.4,9744.4
83,8205.6,9420.2
84,8176.8,9364.2
85,8063.2,9172.8
86,8092.2,9106.0
87,8114.0,9110.6
88,7909.6,8866.6
89,7863.0,8778.8
90,7807.8,8743.6
91,7675.6,8538.2
92,7577.8,8337.0
93,7492.4,8198.0
94,7342.2,7992.0
95,7189.2,7744.6
96,7128.8,7642.0
97,6934.8,7446.6
98,6814.0,7239.2
99,6816.0,7206.6
100,6738.0,7052.8
101,6743.4,7020.2
102,6775.8,7006.2
103,6937.4,7136.2
104,6944.8,7063.4
105,7155.8,7241.0
106,7361.4,7483.4
107,7591.6,7774.2
108,7859.8,8001.6
109,8311.0,8478.8
110,8648.2,8824.2
111,9104.8,9398.4
112,9392.6,9645.2
113,9941.8,10216.0
114,10570.4,10880.4
115,10982.8,11314.2
116,11504.2,11968.2
117,12385.0,12932.2
118,12951.4,13543.0
119,13695.0,14337.0
120,14245.0,15135.6
121,15163.8,16062.0
122,15998.8,16964.4
123,16778.0,17859.4
124,17726.0,18927.4
125,18244.0,19462.2
126,19368.0,20880.6
127,19966.0,21399.2
128,20999.0,22683.2
129,21619.2,23260.0
130,22478.0,24146.4
131,23487.0,25286.6
132,24143.4,26126.6
133,25071.4,27007.8
134,25772.2,27840.0
135,26740.0,28960.4
136,27488.2,29775.4
137,28406.2,30845.0
138,28869.4,31424.0
139,29774.8,32309.6
140,31154.6,33964.6
141,31263.4,33994.6
142,32286.4,35217.2
143,33097.2,36052.6
144,33644.8,36703.4
145,34357.8,37452.8
146,34483.4,37564.6
147,35522.4,38750.8
148,35816.8,39215.4
149,36482.2,39752.8
150,36826.2,39976.2
151,37782.6,41201.4
152,38261.2,41561.6
153,38425.2,41657.6
154,39448.0,42897.8
155,39605.6,43022.0
156,40157.2,43600.6
157,40379.4,43919.0
158,40703.4,43984.4
159,41300.8,45105.0
160,41131.4,44592.6
161,41854.6,45424.8
162,42053.0,45458.2
163,42103.4,45746.2
164,42185.2,45553.2
165,42256.8,45664.4
166,42580.6,45960.0
167,42507.0,45926.6
168,42916.0,46334.4
169,43009.0,46401.4
170,43343.8,46722.8
171,43126.4,46488.6
172,43278.6,46542.4
173,43456.4,46408.8
174,43435.4,46666.4
175,43662.6,47107.6
176,43403.4,46558.2
177,43120.4,45939.8
178,43108.2,46130.0
179,43220.8,46150.0
180,42767.0,45786.6
181,42905.6,45800.2
182,42571.0,45244.8
183,42887.8,45952.2
184,42354.8,44954.6
185,42461.8,45016.6
186,42171.0,44891.4
187,41828.2,44283.2
188,41661.4,44090.2
189,42117.6,44599.0
190,41814.4,44106.6
191,41938.0,44213.0
192,41418.4,43740.2
193,41094.6,43240.0
194,40794.8,43020.2
195,40567.8,42727.2
196,40441.4,42492.4
197,40217.0,42435.6
198,40088.8,42366.0
199,40202.8,42602.6
200,40193.4,42523.2
201,39896.8,42107.0
202,39508.6,41634.0
203,38783.0,41054.8
204,38713.0,41049.4
205,38308.2,40489.2
206,37923.4,40075.8
207,37521.8,39640.8
208,37210.6,39254.6
209,36923.0,38924.4
210,36714.6,38771.6
211,36137.2,38191.4
212,35708.0,37797.0
213,35891.2,37687.2
214,35379.2,37245.2
215,35408.0,37192.6
216,34811.4,36690.4
217,34488.8,36410.2
218,33599.2,35364.6
219,33607.0,35367.2
220,33389.0,34958.4
221,33537.6,35242.4
222,33173.8,34933.4
223,33101.4,34872.6
224,33072.2,34820.6
225,33139.8,34676.6
226,32949.2,34806.8
227,32582.2,34171.2
228,32237.2,33885.2
229,32112.6,33516.6
230,31887.8,33384.6
231,31549.2,33104.2
232,31108.6,32701.4
233,30850.4,32169.2
234,30660.0,32116.8
235,30136.4,31640.4
236,29881.6,31299.0
237,29662.6,31058.0
238,29542.8,30903.6
239,28973.8,30417.2
240,28816.2,30084.4
241,28383.8,29693.2
242,28043.8,29142.4
243,27874.0,29054.4
244,27620.0,28776.8
245,27509.0,28645.2
246,27092.8,28209.2
247,26738.0,27902.8
248,26619.6,27720.2
249,26281.8,27421.6
250,26015.8,27034.6
251,25823.2,26905.8
252,25457.0,26464.6
253,25103.2,26237.4
254,24788.8,25723.6
255,24468.8,25489.0
256,24110.6,25212.0
257,23951.2,24923.4
258,23586.4,24510.2
259,23366.4,24276.2
260,23076.4,23999.8
261,22725.2,23495.8
262,22540.8,23442.8
263,22252.6,23097.2
264,21993.6,22792.0
265,21740.0,22559.2
266,21524.8,22335.4
267,21076.8,21858.0
268,20971.8,21750.4
269,20704.6,21394.0
270,20534.6,21265.8
271,20190.8,20880.4
272,20037.4,20684.6
273,19862.0,20617.6
274,19552.8,20328.6
275,19371.2,19999.6
276,19030.8,19717.8
277,18680.0,19270.2
278,18683.0,19130.0
279,18336.0,18999.6
280,18073.8,18592.0
281,17923.6,18451.0
282,17737.4,18233.8
283,17598.2,18154.0
284,17268.8,17805.4
285,17094.4,17672.4
286,16898.4,17353.6
287,16789.8,17226.0
288,16447.4,16923.4
289,16208.0,16716.0
290,15977.8,16339.4
291,15963.8,16444.6
292,15746.2,16321.2
293,15495.0,15982.2
294,15260.0,15768.0
295,15093.0,15556.4
296,14920.0,15326.8
297,14759.6,15200.8
298,14599.2,15130.4
299,14376.4,14786.2
300,14241.0,14642.4
301,14051.4,14497.4
302,13801.0,14128.6
303,13669.6,14075.8
304,13556.8,14029.6
305,13370.4,13766.6
306,13141.4,13531.8
307,13040.4,13343.6
308,12790.6,13082.4
309,12665.2,13045.2
310,12487.6,12865.6
311,12284.6,12603.8
312,12128.6,12551.8
313,11953.6,12176.0
314,11737.4,12020.6
315,11562.8,11869.2
316,11440.0,11755.8
317,11251.2,11502.4
318,11144.0,11490.4
319,11065.6,11328.4
320,10937.2,11145.8
321,10768.4,10986.0
322,10594.2,10730.8
323,10481.0,10708.2
324,10369.2,10588.8
325,10255.4,10501.8
326,10164.4,10378.8
327,10043.2,10246.0
328,9928.2,10176.0
329,9655.0,9884.0
330,9346.6,9461.6
331,9253.0,9478.0
332,9058.8,9242.6
333,9008.6,9173.4
334,8904.2,9092.6
335,8770.6,8955.0
336,8682.0,8834.4
337,8677.2,8813.8
338,8638.6,8752.0
339,8607.0,8743.4
340,8437.2,8591.4
341,8322.4,8468.0
342,8154.2,8340.8
343,8123.6,8162.8
344,7962.6,8131.6
345,7829.6,8008.8
346,7711.6,7979.0
347,7674.2,7821.2
348,7496.8,7671.8
349,7474.2,7613.8
350,7350.6,7465.0
351,7197.4,7352.8
352,7107.4,7229.6
353,7035.8,7161.0
354,6948.8,7089.2
355,6830.2,6947.8
356,6704.8,6792.4
357,6673.0,6815.6
358,6573.8,6610.0
359,6437.0,6471.0
360,6408.6,6518.8
