,intensity_raw,intensity_interp
363,9213.2,9394.8
364,9042.6,9196.4
365,9075.2,9240.2
366,8873.4,9056.6
367,8807.6,8923.8
368,8700.8,8848.2
369,8545.0,8708.8
370,8468.0,8619.0
371,8359.2,8480.2
372,8278.0,8448.8
373,8196.0,8314.6
374,8044.6,8184.4
375,7942.4,8030.0
376,7748.4,7926.0
377,7681.6,7895.0
378,7641.6,7783.8
379,7577.8,7661.8
380,7528.6,7636.6
381,7341.4,7465.4
382,7240.4,7402.4
383,7127.4,7278.2
384,7068.4,7236.6
385,6938.2,7133.6
386,6920.0,7044.4
387,6826.6,6904.8
388,6769.0,6840.6
389,6664.2,6807.8
390,6497.4,6620.2
391,6412.2,6507.4
392,6402.8,6485.4
393,6262.8,6387.0
394,6200.4,6250.6
395,6179.4,6245.4
396,6088.6,6094.8
397,6082.0,6172.6
398,5961.8,6061.6
399,0.0,0.0
400,0.0,0.0
