X	Y	idxAnalysis	StdDev	iL	Bead	idx_inNUp	idx_NUp	iF	iS	iB_inFrame	bestStd	Zr	Neighbour_L	Neighbour_R	iField
193.528	117.159	1	12042.195	1	<BeadTracker_V4.Bead object at 0x000002F292A2FBB0>	0	0	195	196	2	True	-99.0	M450-2025	M450-Strept	195
193.561	117.733	1	12096.079	1	<BeadTracker_V4.Bead object at 0x000002F292A2C400>	0	0	196	197	3	True	-101.0	M450-2025	M450-Strept	196
193.464	118.329	1	12267.371	1	<BeadTracker_V4.Bead object at 0x000002F292A2D720>	0	0	197	198	3	True	-98.0	M450-2025	M450-Strept	197
193.391	118.453	1	12266.883	1	<BeadTracker_V4.Bead object at 0x000002F292A2D1B0>	0	0	198	199	3	True	-98.0	M450-2025	M450-Strept	198
193.387	118.981	1	12234.878	1	<BeadTracker_V4.Bead object at 0x000002F292A2E710>	0	0	199	200	2	True	-101.0	M450-2025	M450-Strept	199
193.378	119.076	1	12242.262	1	<BeadTracker_V4.Bead object at 0x000002F292A2C2B0>	0	0	200	201	3	True	-103.0	M450-2025	M450-Strept	200
193.287	119.264	1	12341.278	1	<BeadTracker_V4.Bead object at 0x000002F292A2D270>	0	0	201	202	3	True	-107.0	M450-2025	M450-Strept	201
193.251	119.533	1	12342.737	1	<BeadTracker_V4.Bead object at 0x000002F291DE6BF0>	0	0	202	203	2	True	-109.0	M450-2025	M450-Strept	202
193.232	119.445	1	12307.986	1	<BeadTracker_V4.Bead object at 0x000002F291DE4D00>	0	0	203	204	3	True	-116.0	M450-2025	M450-Strept	203
193.134	119.826	1	12337.396	1	<BeadTracker_V4.Bead object at 0x000002F291DE7AF0>	0	0	204	205	2	True	-123.0	M450-2025	M450-Strept	204
193.127	119.773	1	12399.678	1	<BeadTracker_V4.Bead object at 0x000002F291DE4340>	0	0	205	206	3	True	-139.0	M450-2025	M450-Strept	205
193.11	119.861	1	12380.489	1	<BeadTracker_V4.Bead object at 0x000002F2929F93C0>	0	0	206	207	2	True	-153.0	M450-2025	M450-Strept	206
193.038	119.951	1	12397.083	1	<BeadTracker_V4.Bead object at 0x000002F2929FB640>	0	0	207	208	2	True	-163.0	M450-2025	M450-Strept	207
193.097	119.935	1	12345.581	1	<BeadTracker_V4.Bead object at 0x000002F2929F9B40>	0	0	208	209	2	True	-167.0	M450-2025	M450-Strept	208
193.073	120.118	1	12331.634	1	<BeadTracker_V4.Bead object at 0x000002F2929FB670>	0	0	209	210	3	True	-167.0	M450-2025	M450-Strept	209
193.037	120.169	0	10472.06	1	<BeadTracker_V4.Bead object at 0x000002F2929FA7D0>	1	11	210	211	2	True	-162.0	M450-2025	M450-Strept	210
193.221	120.276	0	10439.471	1	<BeadTracker_V4.Bead object at 0x000002F2929F98A0>	1	12	213	214	2	True	-165.0	M450-2025	M450-Strept	213
193.204	120.217	0	10383.759	1	<BeadTracker_V4.Bead object at 0x000002F2A234FA90>	1	13	216	217	2	True	-167.0	M450-2025	M450-Strept	216
193.265	120.345	0	10355.989	1	<BeadTracker_V4.Bead object at 0x000002F2A234E6E0>	1	14	219	220	1	True	-170.0	M450-2025	M450-Strept	219
193.219	120.147	0	10305.69	1	<BeadTracker_V4.Bead object at 0x000002F291C30910>	1	15	222	223	2	True	-171.0	M450-2025	M450-Strept	222
193.143	120.403	0	10330.308	1	<BeadTracker_V4.Bead object at 0x000002F291C32290>	1	16	225	226	1	True	-169.0	M450-2025	M450-Strept	225
193.228	120.407	0	10279.144	1	<BeadTracker_V4.Bead object at 0x000002F291C32050>	1	17	228	229	1	True	-170.0	M450-2025	M450-Strept	228
193.277	120.549	0	10228.582	1	<BeadTracker_V4.Bead object at 0x000002F292B963B0>	1	18	231	232	1	True	-175.0	M450-2025	M450-Strept	231
193.353	120.458	0	10242.98	1	<BeadTracker_V4.Bead object at 0x000002F292B94220>	1	19	234	235	1	True	-170.0	M450-2025	M450-Strept	234
193.334	120.952	0	10183.429	1	<BeadTracker_V4.Bead object at 0x000002F292CA3FA0>	1	20	237	238	1	True	-183.0	M450-2025	M450-Strept	237
193.418	121.003	0	10059.526	2	<BeadTracker_V4.Bead object at 0x000002F292CA3460>	1	21	240	241	1	True	-187.0	M450-2025	M450-Strept	240
193.335	120.833	0	10068.493	2	<BeadTracker_V4.Bead object at 0x000002F292ABAC80>	1	22	243	244	1	True	-187.0	M450-2025	M450-Strept	243
193.241	121.146	0	10053.652	2	<BeadTracker_V4.Bead object at 0x000002F292AB94B0>	1	23	246	247	1	True	-190.0	M450-2025	M450-Strept	246
193.522	120.869	0	11925.359	2	<BeadTracker_V4.Bead object at 0x000002F292ABBA60>	2	24	250	251	2	True	-195.0	M450-2025	M450-Strept	250
193.482	121.28	0	11987.82	2	<BeadTracker_V4.Bead object at 0x000002F291D14490>	2	25	253	254	2	True	-188.0	M450-2025	M450-Strept	253
193.508	121.454	0	9963.497	2	<BeadTracker_V4.Bead object at 0x000002F291D14370>	1	26	255	256	1	True	-190.0	M450-2025	M450-Strept	255
193.619	121.742	0	9984.821	2	<BeadTracker_V4.Bead object at 0x000002F291B048E0>	1	27	258	259	1	True	-189.0	M450-2025	M450-Strept	258
193.667	121.916	0	10011.958	2	<BeadTracker_V4.Bead object at 0x000002F291B05660>	1	28	261	262	1	True	-187.0	M450-2025	M450-Strept	261
193.778	121.693	0	9896.957	2	<BeadTracker_V4.Bead object at 0x000002F291B04C10>	1	29	264	265	1	True	-191.0	M450-2025	M450-Strept	264
193.66	121.95	0	9889.202	2	<BeadTracker_V4.Bead object at 0x000002F291FA1930>	1	30	267	268	1	True	-196.0	M450-2025	M450-Strept	267
193.693	121.573	-2	11961.629	2	<BeadTracker_V4.Bead object at 0x000002F291FA1180>	0	0	270	271	2	True	-185.0	M450-2025	M450-Strept	270
193.709	121.408	-2	11983.678	2	<BeadTracker_V4.Bead object at 0x000002F291FA0EB0>	0	0	271	272	2	True	-194.0	M450-2025	M450-Strept	271
193.686	121.508	-2	11991.766	2	<BeadTracker_V4.Bead object at 0x000002F291FA0460>	0	0	272	273	2	True	-182.0	M450-2025	M450-Strept	272
193.601	121.428	-2	11952.211	2	<BeadTracker_V4.Bead object at 0x000002F291FA3370>	0	0	273	274	2	True	-188.0	M450-2025	M450-Strept	273
193.581	121.209	-2	11947.421	2	<BeadTracker_V4.Bead object at 0x000002F291B82470>	0	0	274	275	2	True	-194.0	M450-2025	M450-Strept	274
193.577	121.535	-2	11981.389	2	<BeadTracker_V4.Bead object at 0x000002F291B83010>	0	0	275	276	2	True	-184.0	M450-2025	M450-Strept	275
193.605	121.287	-2	11927.306	2	<BeadTracker_V4.Bead object at 0x000002F291B82140>	0	0	276	277	2	True	-194.0	M450-2025	M450-Strept	276
193.531	121.526	-2	11851.244	2	<BeadTracker_V4.Bead object at 0x000002F291B809A0>	0	0	277	278	2	True	-193.0	M450-2025	M450-Strept	277
193.602	121.762	-2	11851.554	2	<BeadTracker_V4.Bead object at 0x000002F291B81900>	0	0	278	279	1	True	-198.0	M450-2025	M450-Strept	278
193.662	121.583	-2	11851.077	2	<BeadTracker_V4.Bead object at 0x000002F291B81600>	0	0	279	280	2	True	-192.0	M450-2025	M450-Strept	279
193.613	121.874	-2	11807.418	2	<BeadTracker_V4.Bead object at 0x000002F291B83130>	0	0	280	281	2	True	-203.0	M450-2025	M450-Strept	280
193.628	121.767	-2	11777.434	2	<BeadTracker_V4.Bead object at 0x000002F291B826E0>	0	0	281	282	2	True	-202.0	M450-2025	M450-Strept	281
193.52	121.939	-2	11772.399	2	<BeadTracker_V4.Bead object at 0x000002F29298C2B0>	0	0	282	283	2	True	-204.0	M450-2025	M450-Strept	282
193.445	121.942	-2	11732.539	2	<BeadTracker_V4.Bead object at 0x000002F29298C1C0>	0	0	283	284	2	True	-210.0	M450-2025	M450-Strept	283
193.467	122.064	-2	11662.985	2	<BeadTracker_V4.Bead object at 0x000002F29298DA80>	0	0	284	285	2	True	-212.0	M450-2025	M450-Strept	284
193.401	122.269	-2	11735.711	2	<BeadTracker_V4.Bead object at 0x000002F29298FA60>	0	0	285	286	2	True	-203.0	M450-2025	M450-Strept	285
193.412	122.181	-2	11673.202	2	<BeadTracker_V4.Bead object at 0x000002F29298F3A0>	0	0	286	287	2	True	-211.0	M450-2025	M450-Strept	286
193.327	122.359	-2	11677.622	2	<BeadTracker_V4.Bead object at 0x000002F29298DFF0>	0	0	287	288	2	True	-204.0	M450-2025	M450-Strept	287
193.451	122.435	-2	11595.481	2	<BeadTracker_V4.Bead object at 0x000002F29298EEC0>	0	0	288	289	2	True	-207.0	M450-2025	M450-Strept	288
193.343	122.27	-2	11665.69	2	<BeadTracker_V4.Bead object at 0x000002F2990FC250>	0	0	289	290	2	True	-203.0	M450-2025	M450-Strept	289
193.31	122.517	-2	11657.031	2	<BeadTracker_V4.Bead object at 0x000002F2990FCDF0>	0	0	290	291	2	True	-201.0	M450-2025	M450-Strept	290
193.378	122.258	-2	11602.517	2	<BeadTracker_V4.Bead object at 0x000002F2990FD3F0>	0	0	291	292	2	True	-214.0	M450-2025	M450-Strept	291
193.265	122.356	-2	11661.642	2	<BeadTracker_V4.Bead object at 0x000002F2990FF190>	0	0	292	293	1	True	-203.0	M450-2025	M450-Strept	292
193.213	122.381	-2	11602.049	2	<BeadTracker_V4.Bead object at 0x000002F2990FE200>	0	0	293	294	2	True	-203.0	M450-2025	M450-Strept	293
193.288	122.316	-2	11626.689	2	<BeadTracker_V4.Bead object at 0x000002F2990FEF50>	0	0	294	295	1	True	-209.0	M450-2025	M450-Strept	294
193.241	122.408	-2	11591.914	2	<BeadTracker_V4.Bead object at 0x000002F2990FECB0>	0	0	295	296	2	True	-205.0	M450-2025	M450-Strept	295
193.233	122.16	-2	11570.773	2	<BeadTracker_V4.Bead object at 0x000002F2990FD7B0>	0	0	296	297	2	True	-211.0	M450-2025	M450-Strept	296
193.128	122.28	-2	11600.84	2	<BeadTracker_V4.Bead object at 0x000002F292F18FA0>	0	0	297	298	1	True	-210.0	M450-2025	M450-Strept	297
193.115	122.287	-2	11499.379	2	<BeadTracker_V4.Bead object at 0x000002F292F1A500>	0	0	298	299	1	True	-214.0	M450-2025	M450-Strept	298
193.142	122.391	-2	11572.468	2	<BeadTracker_V4.Bead object at 0x000002F292F18190>	0	0	299	300	1	True	-208.0	M450-2025	M450-Strept	299
193.11	122.451	-2	11501.935	2	<BeadTracker_V4.Bead object at 0x000002F292F191E0>	0	0	300	301	1	True	-211.0	M450-2025	M450-Strept	300
193.096	122.264	-2	11528.839	2	<BeadTracker_V4.Bead object at 0x000002F292F1A4D0>	0	0	301	302	1	True	-211.0	M450-2025	M450-Strept	301
193.028	122.443	-2	11479.335	2	<BeadTracker_V4.Bead object at 0x000002F292F1B640>	0	0	302	303	1	True	-208.0	M450-2025	M450-Strept	302
193.136	122.324	-2	11534.37	2	<BeadTracker_V4.Bead object at 0x000002F292F1B4F0>	0	0	303	304	1	True	-208.0	M450-2025	M450-Strept	303
193.127	122.485	-2	11483.335	2	<BeadTracker_V4.Bead object at 0x000002F292F1B6D0>	0	0	304	305	1	True	-209.0	M450-2025	M450-Strept	304
193.081	122.508	-2	11475.041	2	<BeadTracker_V4.Bead object at 0x000002F292F5B010>	0	0	305	306	1	True	-207.0	M450-2025	M450-Strept	305
193.084	122.355	-2	11455.143	2	<BeadTracker_V4.Bead object at 0x000002F292F5BEB0>	0	0	306	307	1	True	-214.0	M450-2025	M450-Strept	306
193.097	122.75	-2	11458.877	2	<BeadTracker_V4.Bead object at 0x000002F292F5AB90>	0	0	307	308	1	True	-216.0	M450-2025	M450-Strept	307
193.142	122.654	-2	11520.497	2	<BeadTracker_V4.Bead object at 0x000002F292F59450>	0	0	308	309	1	True	-210.0	M450-2025	M450-Strept	308
193.221	122.758	-2	11492.279	2	<BeadTracker_V4.Bead object at 0x000002F292F5A7D0>	0	0	309	310	1	True	-211.0	M450-2025	M450-Strept	309
193.231	122.666	2	11487.817	2	<BeadTracker_V4.Bead object at 0x000002F292F59E40>	0	0	310	311	1	True	-210.0	M450-2025	M450-Strept	310
193.198	122.626	2	11564.558	2	<BeadTracker_V4.Bead object at 0x000002F292F58C40>	0	0	311	312	1	True	-210.0	M450-2025	M450-Strept	311
193.171	122.774	2	11519.732	2	<BeadTracker_V4.Bead object at 0x000002F292F5A440>	0	0	312	313	1	True	-213.0	M450-2025	M450-Strept	312
193.187	122.692	2	11494.327	2	<BeadTracker_V4.Bead object at 0x000002F292F24760>	0	0	313	314	1	True	-215.0	M450-2025	M450-Strept	313
193.211	122.57	2	11539.918	2	<BeadTracker_V4.Bead object at 0x000002F292F26980>	0	0	314	315	1	True	-205.0	M450-2025	M450-Strept	314
193.204	122.546	2	11541.483	2	<BeadTracker_V4.Bead object at 0x000002F292F250C0>	0	0	315	316	1	True	-210.0	M450-2025	M450-Strept	315
193.195	122.689	2	11482.593	2	<BeadTracker_V4.Bead object at 0x000002F292F25D80>	0	0	316	317	1	True	-214.0	M450-2025	M450-Strept	316
193.189	122.733	2	11478.817	2	<BeadTracker_V4.Bead object at 0x000002F292F25C90>	0	0	317	318	1	True	-215.0	M450-2025	M450-Strept	317
193.23	122.618	2	11491.889	2	<BeadTracker_V4.Bead object at 0x000002F292F25600>	0	0	318	319	1	True	-212.0	M450-2025	M450-Strept	318
193.223	122.502	2	11498.07	2	<BeadTracker_V4.Bead object at 0x000002F292F26110>	0	0	319	320	1	True	-210.0	M450-2025	M450-Strept	319
193.24	122.677	2	11534.8	2	<BeadTracker_V4.Bead object at 0x000002F291D95270>	0	0	320	321	1	True	-215.0	M450-2025	M450-Strept	320
193.251	122.808	2	11543.47	2	<BeadTracker_V4.Bead object at 0x000002F291D947C0>	0	0	321	322	1	True	-217.0	M450-2025	M450-Strept	321
193.259	122.746	2	11552.154	2	<BeadTracker_V4.Bead object at 0x000002F291D972B0>	0	0	322	323	2	True	-212.0	M450-2025	M450-Strept	322
193.281	122.576	2	11563.904	2	<BeadTracker_V4.Bead object at 0x000002F291D94160>	0	0	323	324	1	True	-208.0	M450-2025	M450-Strept	323
193.316	122.667	2	11560.735	2	<BeadTracker_V4.Bead object at 0x000002F291D95210>	0	0	324	325	1	True	-211.0	M450-2025	M450-Strept	324
193.308	122.808	2	11578.385	2	<BeadTracker_V4.Bead object at 0x000002F291D97190>	0	0	325	326	1	True	-212.0	M450-2025	M450-Strept	325
193.312	122.623	2	11596.343	2	<BeadTracker_V4.Bead object at 0x000002F291D95BA0>	0	0	326	327	2	True	-207.0	M450-2025	M450-Strept	326
193.325	122.428	2	11547.85	2	<BeadTracker_V4.Bead object at 0x000002F291D95900>	0	0	327	328	2	True	-207.0	M450-2025	M450-Strept	327
193.3	122.386	2	11638.282	2	<BeadTracker_V4.Bead object at 0x000002F291D442E0>	0	0	328	329	2	True	-206.0	M450-2025	M450-Strept	328
193.319	122.609	2	11595.232	2	<BeadTracker_V4.Bead object at 0x000002F291D44910>	0	0	329	330	2	True	-206.0	M450-2025	M450-Strept	329
193.342	122.595	2	11621.047	2	<BeadTracker_V4.Bead object at 0x000002F291D45A20>	0	0	330	331	2	True	-206.0	M450-2025	M450-Strept	330
193.331	122.387	2	11598.741	2	<BeadTracker_V4.Bead object at 0x000002F291D46080>	0	0	331	332	2	True	-205.0	M450-2025	M450-Strept	331
193.354	122.349	2	11629.195	2	<BeadTracker_V4.Bead object at 0x000002F291D46EC0>	0	0	332	333	2	True	-211.0	M450-2025	M450-Strept	332
193.343	122.506	2	11611.591	2	<BeadTracker_V4.Bead object at 0x000002F291D45900>	0	0	333	334	2	True	-205.0	M450-2025	M450-Strept	333
193.347	122.662	2	11624.981	2	<BeadTracker_V4.Bead object at 0x000002F291D453F0>	0	0	334	335	1	True	-210.0	M450-2025	M450-Strept	334
193.392	122.57	2	11661.441	2	<BeadTracker_V4.Bead object at 0x000002F291D451B0>	0	0	335	336	2	True	-199.0	M450-2025	M450-Strept	335
193.362	122.37	2	11679.938	2	<BeadTracker_V4.Bead object at 0x000002F2990A6080>	0	0	336	337	2	True	-200.0	M450-2025	M450-Strept	336
193.372	122.461	2	11702.701	2	<BeadTracker_V4.Bead object at 0x000002F2990A6440>	0	0	337	338	2	True	-195.0	M450-2025	M450-Strept	337
193.336	122.553	2	11694.703	2	<BeadTracker_V4.Bead object at 0x000002F2990A6CB0>	0	0	338	339	2	True	-200.0	M450-2025	M450-Strept	338
193.353	122.489	2	11674.227	2	<BeadTracker_V4.Bead object at 0x000002F2990A7A30>	0	0	339	340	2	True	-197.0	M450-2025	M450-Strept	339
193.43	122.322	2	11719.081	2	<BeadTracker_V4.Bead object at 0x000002F2990A7E80>	0	0	340	341	2	True	-199.0	M450-2025	M450-Strept	340
193.376	122.252	2	11741.251	2	<BeadTracker_V4.Bead object at 0x000002F2990A4A60>	0	0	341	342	2	True	-204.0	M450-2025	M450-Strept	341
193.432	122.372	2	11720.641	2	<BeadTracker_V4.Bead object at 0x000002F2990A5660>	0	0	342	343	2	True	-198.0	M450-2025	M450-Strept	342
193.384	122.45	2	11755.318	2	<BeadTracker_V4.Bead object at 0x000002F290442410>	0	0	343	344	2	True	-196.0	M450-2025	M450-Strept	343
193.446	122.212	2	11737.162	2	<BeadTracker_V4.Bead object at 0x000002F2904403A0>	0	0	344	345	2	True	-204.0	M450-2025	M450-Strept	344
193.45	122.186	2	11744.808	2	<BeadTracker_V4.Bead object at 0x000002F294317B20>	0	0	345	346	2	True	-203.0	M450-2025	M450-Strept	345
193.416	122.231	2	11726.777	2	<BeadTracker_V4.Bead object at 0x000002F294316080>	0	0	346	347	2	True	-207.0	M450-2025	M450-Strept	346
193.449	122.385	2	11756.736	2	<BeadTracker_V4.Bead object at 0x000002F294314670>	0	0	347	348	2	True	-200.0	M450-2025	M450-Strept	347
193.47	122.356	2	11761.713	2	<BeadTracker_V4.Bead object at 0x000002F294314880>	0	0	348	349	2	True	-200.0	M450-2025	M450-Strept	348
193.469	122.146	2	11799.903	2	<BeadTracker_V4.Bead object at 0x000002F294314730>	0	0	349	350	2	True	-202.0	M450-2025	M450-Strept	349
193.448	122.161	2	11790.412	2	<BeadTracker_V4.Bead object at 0x000002F294314A90>	0	0	350	351	2	True	-204.0	M450-2025	M450-Strept	350
193.427	122.299	2	11787.72	2	<BeadTracker_V4.Bead object at 0x000002F294317D60>	0	0	351	352	2	True	-201.0	M450-2025	M450-Strept	351
193.48	122.283	2	11798.667	2	<BeadTracker_V4.Bead object at 0x000002F294316E00>	0	0	352	353	2	True	-199.0	M450-2025	M450-Strept	352
193.503	122.169	2	11811.358	2	<BeadTracker_V4.Bead object at 0x000002F2A2382EC0>	0	0	353	354	1	True	-204.0	M450-2025	M450-Strept	353
193.493	122.137	2	11811.132	2	<BeadTracker_V4.Bead object at 0x000002F2A23811E0>	0	0	354	355	2	True	-201.0	M450-2025	M450-Strept	354
193.463	122.153	2	11846.363	2	<BeadTracker_V4.Bead object at 0x000002F2A2383910>	0	0	355	356	2	True	-200.0	M450-2025	M450-Strept	355
193.453	122.171	2	11889.565	2	<BeadTracker_V4.Bead object at 0x000002F2A2381D20>	0	0	356	357	2	True	-198.0	M450-2025	M450-Strept	356
193.486	122.009	2	11815.703	2	<BeadTracker_V4.Bead object at 0x000002F2A23814B0>	0	0	357	358	2	True	-202.0	M450-2025	M450-Strept	357
193.515	121.945	2	11868.417	2	<BeadTracker_V4.Bead object at 0x000002F2A23801C0>	0	0	358	359	2	True	-202.0	M450-2025	M450-Strept	358
193.518	122.059	2	11863.858	2	<BeadTracker_V4.Bead object at 0x000002F2A2380D30>	0	0	359	360	2	True	-201.0	M450-2025	M450-Strept	359
193.501	122.113	2	11890.955	2	<BeadTracker_V4.Bead object at 0x000002F291B934C0>	0	0	360	361	2	True	-201.0	M450-2025	M450-Strept	360
193.584	122.017	2	11899.159	2	<BeadTracker_V4.Bead object at 0x000002F291B938E0>	0	0	361	362	2	True	-199.0	M450-2025	M450-Strept	361
193.628	121.987	2	11886.351	2	<BeadTracker_V4.Bead object at 0x000002F291B930A0>	0	0	362	363	2	True	-200.0	M450-2025	M450-Strept	362
193.579	121.912	2	11889.531	2	<BeadTracker_V4.Bead object at 0x000002F291B92650>	0	0	363	364	2	True	-199.0	M450-2025	M450-Strept	363
193.554	122.014	2	11898.164	2	<BeadTracker_V4.Bead object at 0x000002F291B91510>	0	0	364	365	2	True	-198.0	M450-2025	M450-Strept	364
193.527	121.97	2	11836.022	2	<BeadTracker_V4.Bead object at 0x000002F291B91A50>	0	0	365	366	2	True	-207.0	M450-2025	M450-Strept	365
193.572	121.73	2	11824.333	2	<BeadTracker_V4.Bead object at 0x000002F291B90160>	0	0	366	367	2	True	-203.0	M450-2025	M450-Strept	366
193.6	121.668	2	11833.878	2	<BeadTracker_V4.Bead object at 0x000002F291B903A0>	0	0	367	368	2	True	-200.0	M450-2025	M450-Strept	367
193.547	121.75	2	11856.486	2	<BeadTracker_V4.Bead object at 0x000002F291B1C670>	0	0	368	369	2	True	-199.0	M450-2025	M450-Strept	368
193.519	121.741	2	11874.692	2	<BeadTracker_V4.Bead object at 0x000002F291B1C7F0>	0	0	369	370	2	True	-198.0	M450-2025	M450-Strept	369
193.517	121.547	2	11932.669	2	<BeadTracker_V4.Bead object at 0x000002F291B1C9A0>	0	0	370	371	2	True	-187.0	M450-2025	M450-Strept	370
193.558	121.431	2	11962.244	2	<BeadTracker_V4.Bead object at 0x000002F291B1CAC0>	0	0	371	372	2	True	-190.0	M450-2025	M450-Strept	371
193.566	121.576	2	11924.277	2	<BeadTracker_V4.Bead object at 0x000002F291B1FDC0>	0	0	372	373	2	True	-192.0	M450-2025	M450-Strept	372
193.617	121.627	2	11967.269	2	<BeadTracker_V4.Bead object at 0x000002F291B1E6E0>	0	0	373	374	2	True	-189.0	M450-2025	M450-Strept	373
193.624	121.521	2	11944.711	2	<BeadTracker_V4.Bead object at 0x000002F291B1F070>	0	0	374	375	2	True	-191.0	M450-2025	M450-Strept	374
193.666	121.402	2	11939.268	2	<BeadTracker_V4.Bead object at 0x000002F291B1C9D0>	0	0	375	376	2	True	-194.0	M450-2025	M450-Strept	375
193.694	121.511	2	11944.81	2	<BeadTracker_V4.Bead object at 0x000002F2920547F0>	0	0	376	377	2	True	-190.0	M450-2025	M450-Strept	376
193.638	121.627	2	11934.843	2	<BeadTracker_V4.Bead object at 0x000002F292056EF0>	0	0	377	378	2	True	-194.0	M450-2025	M450-Strept	377
193.661	121.524	2	11946.458	2	<BeadTracker_V4.Bead object at 0x000002F292056DA0>	0	0	378	379	2	True	-188.0	M450-2025	M450-Strept	378
193.692	121.37	2	11973.579	2	<BeadTracker_V4.Bead object at 0x000002F291D2C940>	0	0	379	380	2	True	-188.0	M450-2025	M450-Strept	379
193.673	121.302	2	12003.22	2	<BeadTracker_V4.Bead object at 0x000002F291D2C460>	0	0	380	381	2	True	-188.0	M450-2025	M450-Strept	380
193.642	121.366	2	12002.651	2	<BeadTracker_V4.Bead object at 0x000002F292A2D840>	0	0	381	382	2	True	-185.0	M450-2025	M450-Strept	381
193.669	121.348	2	11969.903	2	<BeadTracker_V4.Bead object at 0x000002F2942C9330>	0	0	382	383	2	True	-190.0	M450-2025	M450-Strept	382
193.714	121.157	2	11969.589	2	<BeadTracker_V4.Bead object at 0x000002F2990A4460>	0	0	383	384	2	True	-194.0	M450-2025	M450-Strept	383
193.702	121.002	2	12040.358	2	<BeadTracker_V4.Bead object at 0x000002F2A2380DC0>	0	0	384	385	2	True	-191.0	M450-2025	M450-Strept	384
193.676	121.043	2	12043.438	2	<BeadTracker_V4.Bead object at 0x000002F291B82710>	0	0	385	386	2	True	-196.0	M450-2025	M450-Strept	385
193.718	121.117	2	12086.259	2	<BeadTracker_V4.Bead object at 0x000002F291CCA0E0>	0	0	386	387	2	True	-190.0	M450-2025	M450-Strept	386
193.719	120.935	2	12055.742	2	<BeadTracker_V4.Bead object at 0x000002F291CCA0B0>	0	0	387	388	2	True	-188.0	M450-2025	M450-Strept	387
193.75	120.793	2	12096.169	2	<BeadTracker_V4.Bead object at 0x000002F291CCA4D0>	0	0	388	389	2	True	-188.0	M450-2025	M450-Strept	388
193.724	120.861	2	12083.23	2	<BeadTracker_V4.Bead object at 0x000002F291DB78B0>	0	0	389	390	2	True	-188.0	M450-2025	M450-Strept	389
193.693	120.951	2	12068.04	2	<BeadTracker_V4.Bead object at 0x000002F291DB5030>	0	0	390	391	2	True	-191.0	M450-2025	M450-Strept	390
193.732	120.949	2	12065.432	2	<BeadTracker_V4.Bead object at 0x000002F291DB5C00>	0	0	391	392	2	True	-191.0	M450-2025	M450-Strept	391
193.78	120.8	2	12116.529	2	<BeadTracker_V4.Bead object at 0x000002F291DB5690>	0	0	392	393	2	True	-185.0	M450-2025	M450-Strept	392
193.832	120.737	2	12126.669	2	<BeadTracker_V4.Bead object at 0x000002F291DB46A0>	0	0	393	394	2	True	-183.0	M450-2025	M450-Strept	393
193.78	120.831	2	12142.361	2	<BeadTracker_V4.Bead object at 0x000002F291C66C50>	0	0	394	395	2	True	-184.0	M450-2025	M450-Strept	394
193.758	120.749	2	12116.983	2	<BeadTracker_V4.Bead object at 0x000002F291C66B30>	0	0	395	396	2	True	-184.0	M450-2025	M450-Strept	395
193.809	120.486	2	12111.378	2	<BeadTracker_V4.Bead object at 0x000002F291C65D80>	0	0	396	397	2	True	-174.0	M450-2025	M450-Strept	396
193.831	120.451	2	12158.665	2	<BeadTracker_V4.Bead object at 0x000002F291C679A0>	0	0	397	398	2	True	-172.0	M450-2025	M450-Strept	397
193.84	120.515	2	12169.536	2	<BeadTracker_V4.Bead object at 0x000002F291C650C0>	0	0	398	399	2	True	-172.0	M450-2025	M450-Strept	398
193.84	120.501	2	12210.346	2	<BeadTracker_V4.Bead object at 0x000002F291AEB7C0>	0	0	399	400	2	True	-164.0	M450-2025	M450-Strept	399
193.873	120.359	2	12163.4	2	<BeadTracker_V4.Bead object at 0x000002F291AEB730>	0	0	400	401	2	True	-178.0	M450-2025	M450-Strept	400
193.868	120.192	2	12211.4	2	<BeadTracker_V4.Bead object at 0x000002F291AE8940>	0	0	401	402	2	True	-179.0	M450-2025	M450-Strept	401
193.864	120.185	2	12176.829	2	<BeadTracker_V4.Bead object at 0x000002F291AEA3E0>	0	0	402	403	2	True	-180.0	M450-2025	M450-Strept	402
193.859	120.247	2	12235.41	2	<BeadTracker_V4.Bead object at 0x000002F291AEAF80>	0	0	403	404	2	True	-180.0	M450-2025	M450-Strept	403
193.885	120.229	2	12211.125	2	<BeadTracker_V4.Bead object at 0x000002F292A7A3B0>	0	0	404	405	2	True	-178.0	M450-2025	M450-Strept	404
193.938	120.156	2	12198.282	2	<BeadTracker_V4.Bead object at 0x000002F292A7A350>	0	0	405	406	2	True	-179.0	M450-2025	M450-Strept	405
193.966	120.158	2	12224.01	2	<BeadTracker_V4.Bead object at 0x000002F292A79E70>	0	0	406	407	2	True	-177.0	M450-2025	M450-Strept	406
193.951	120.233	2	12212.009	2	<BeadTracker_V4.Bead object at 0x000002F292A79A20>	0	0	407	408	2	True	-173.0	M450-2025	M450-Strept	407
193.971	120.17	2	12231.187	2	<BeadTracker_V4.Bead object at 0x000002F292A7BD30>	0	0	408	409	2	True	-174.0	M450-2025	M450-Strept	408
194.022	120.006	2	12205.138	2	<BeadTracker_V4.Bead object at 0x000002F292A7B640>	0	0	409	410	2	True	-174.0	M450-2025	M450-Strept	409
194.055	119.825	2	12236.87	2	<BeadTracker_V4.Bead object at 0x000002F292A7B370>	0	0	410	411	2	True	-175.0	M450-2025	M450-Strept	410
194.002	119.889	2	12214.463	2	<BeadTracker_V4.Bead object at 0x000002F292A11D20>	0	0	411	412	2	True	-177.0	M450-2025	M450-Strept	411
