17.293	37801816.000	15.560	69.779
17.730	37801826.000	15.945	69.779
18.102	37801838.000	16.335	69.783
18.616	37801850.000	16.733	69.783
19.039	37801862.000	17.127	69.797
19.469	37801875.000	17.536	69.792
19.932	37801887.000	17.947	69.779
20.318	37801899.000	18.366	69.779
20.832	37801911.000	18.781	69.788
21.346	37801923.000	19.215	69.788
21.805	37801935.000	19.642	69.797
22.275	37801947.000	20.082	69.788
22.722	37801959.000	20.527	69.788
23.246	37801971.000	20.974	69.779
23.790	37801983.000	21.431	69.788
24.270	37801995.000	21.890	69.783
24.783	37802007.000	22.355	69.792
25.190	37802019.000	22.827	69.797
25.767	37802031.000	23.301	69.783
26.351	37802043.000	23.782	69.797
26.882	37802055.000	24.271	69.783
27.422	37802067.000	24.761	69.792
27.865	37802079.000	25.256	69.788
28.486	37802091.000	25.763	69.792
29.107	37802103.000	26.268	69.797
29.645	37802115.000	26.782	69.779
30.189	37802127.000	27.303	69.783
30.662	37802139.000	27.826	69.783
31.327	37802151.000	28.355	69.797
31.985	37802163.000	28.892	69.792
32.505	37802175.000	29.431	69.788
33.099	37802187.000	29.975	69.774
33.636	37802199.000	30.529	69.774
34.328	37802211.000	31.087	69.774
34.979	37802223.000	31.645	69.783
35.537	37802235.000	32.211	69.774
36.221	37802246.000	32.787	69.797
36.732	37802258.000	33.363	69.792
37.474	37802270.000	33.948	69.783
38.112	37802282.000	34.534	69.779
38.729	37802294.000	35.128	69.797
39.448	37802306.000	35.731	69.792
40.002	37802318.000	36.335	69.788
40.720	37802330.000	36.945	69.783
41.402	37802342.000	37.559	69.783
42.063	37802354.000	38.185	69.788
42.822	37802366.000	38.807	69.774
43.399	37802378.000	39.439	69.783
44.141	37802390.000	40.076	69.792
44.890	37802402.000	40.720	69.788
45.558	37802414.000	41.367	69.788
46.357	37802426.000	42.019	69.788
46.924	37802438.000	42.681	69.783
47.713	37802450.000	43.338	69.797
48.368	37802462.000	44.007	69.802
41.325	37802474.000	38.977	69.783
36.329	37802574.000	34.300	69.792
31.686	37802674.000	29.965	69.783
27.456	37802774.000	25.977	69.792
23.605	37802874.000	22.338	69.783
20.107	37802974.000	19.046	69.774
16.991	37803074.000	16.102	69.779
14.208	37803174.000	13.499	69.779
11.858	37803274.000	11.247	69.774
9.844	37803374.000	9.342	69.779
8.209	37803474.000	7.782	69.769
6.913	37803574.000	6.568	69.779
6.053	37803674.000	5.701	69.788
5.560	37803774.000	5.180	69.788
5.449	37803874.000	5.008	69.788
5.375	37803974.000	5.008	69.314
5.392	37804019.000	5.005	69.769
5.348	37804069.000	5.007	70.267
5.342	37804119.000	5.004	69.295
5.402	37804621.000	5.007	69.769
5.335	37804671.000	5.007	70.271
5.325	37804721.000	5.007	69.304
5.395	37805221.000	5.007	69.774
5.321	37805271.000	5.008	70.262
5.315	37805321.000	5.008	69.309
5.395	37805821.000	5.008	69.751
5.335	37805871.000	5.005	70.271
5.338	37805920.000	5.007	69.300
5.375	37806420.000	5.005	69.765
5.332	37806471.000	5.005	70.258
5.365	37806521.000	5.007	69.300
5.348	37807020.000	5.007	69.774
5.355	37807070.000	5.005	70.267
5.348	37807120.000	5.007	69.300
5.372	37807621.000	5.008	69.760
5.342	37807671.000	5.007	70.271
5.342	37807721.000	5.008	69.300
5.372	37808220.000	5.007	69.765
5.345	37808270.000	5.008	70.258
5.355	37808320.000	5.010	69.290
5.352	37808820.000	5.007	69.765
5.372	37808871.000	5.011	70.271
5.338	37808921.000	5.010	69.295
5.355	37809421.000	5.007	69.751
5.338	37809471.000	5.007	70.271
5.419	37810402.000	5.008	69.314
5.389	37810498.000	5.007	69.769
5.436	37810548.000	5.008	70.267
5.446	37810598.000	5.005	69.304
5.379	37811099.000	5.007	69.774
5.436	37811149.000	5.008	70.276
5.405	37811199.000	5.007	69.300
5.415	37811698.000	5.007	69.769
5.385	37811748.000	5.007	70.276
5.432	37811799.000	5.008	69.290
5.372	37812299.000	5.008	69.765
5.405	37812349.000	5.008	70.258
5.379	37812399.000	5.008	69.300
5.405	37812899.000	5.005	69.756
5.368	37812949.000	5.004	70.267
5.399	37812999.000	5.005	69.300
5.402	37813499.000	5.007	69.774
5.405	37813549.000	5.010	70.262
5.375	37813599.000	5.007	69.309
5.402	37814098.000	5.008	69.783
5.382	37814148.000	5.007	70.271
5.365	37814198.000	5.007	69.300
5.412	37814699.000	5.005	69.756
5.335	37814749.000	5.008	70.262
5.358	37814799.000	5.005	69.290
5.402	37815298.000	5.004	69.760
5.368	37815348.000	5.008	70.276
5.382	37815398.000	5.007	69.300
5.368	37815898.000	5.008	69.760
5.379	37815948.000	5.008	70.267
5.412	37815998.000	4.994	69.769
5.405	37816554.000	4.983	69.765
5.375	37816653.000	4.963	69.783
5.332	37816753.000	4.929	69.779
5.234	37816853.000	4.864	69.769
5.154	37816953.000	4.759	69.779
4.929	37817053.000	4.580	69.779
4.626	37817153.000	4.313	69.769
4.210	37817253.000	3.945	69.774
3.717	37817353.000	3.508	69.779
3.247	37817453.000	3.068	69.783
2.854	37817554.000	2.700	69.769
2.589	37817654.000	2.431	69.779
2.391	37817754.000	2.257	69.779
2.327	37817854.000	2.147	69.774
2.240	37817954.000	2.087	69.779
2.199	37818053.000	2.050	69.779
2.166	37818153.000	2.031	69.769
2.172	37818253.000	2.020	69.779
1.984	37818353.000	2.006	69.783
2.139	37818453.000	2.004	69.783
2.129	37818553.000	2.006	69.779
2.135	37818653.000	2.007	69.783
2.132	37818753.000	2.006	69.779
2.125	37818853.000	2.006	69.788
2.142	37818953.000	2.006	69.783
2.139	37819054.000	2.007	69.779
2.135	37819154.000	2.004	69.774
2.142	37819253.000	2.006	69.779
2.135	37819353.000	2.004	69.788
2.129	37819453.000	2.007	69.783
2.149	37819553.000	2.004	69.774
2.135	37819653.000	2.009	69.783
2.132	37819753.000	2.009	69.779
2.146	37819853.000	2.004	69.769
2.119	37819953.000	2.009	69.788
2.132	37820053.000	2.007	69.783
2.109	37820154.000	2.007	69.792
2.115	37820254.000	2.004	69.774
2.125	37820353.000	2.004	69.774
2.166	37820453.000	2.007	69.788
2.199	37820465.000	2.017	69.788
2.189	37820477.000	2.032	69.779
2.189	37820489.000	2.048	69.779
2.243	37820502.000	2.074	69.779
2.317	37820514.000	2.103	69.774
2.357	37820526.000	2.137	69.765
2.347	37820538.000	2.178	69.788
2.401	37820550.000	2.226	69.779
2.485	37820562.000	2.277	69.783
2.602	37820574.000	2.334	69.783
2.686	37820586.000	2.394	69.769
2.699	37820598.000	2.461	69.769
2.787	37820610.000	2.531	69.774
2.887	37820622.000	2.613	69.792
3.028	37820634.000	2.695	69.792
3.122	37820646.000	2.784	69.792
3.193	37820658.000	2.879	69.779
3.307	37820670.000	2.977	69.774
3.438	37820682.000	3.082	69.774
3.582	37820694.000	3.190	69.788
3.733	37820706.000	3.308	69.788
3.831	37820718.000	3.426	69.783
3.972	37820730.000	3.556	69.779
4.150	37820742.000	3.688	69.774
4.314	37820754.000	3.825	69.797
4.489	37820766.000	3.970	69.783
4.583	37820778.000	4.115	69.792
4.811	37820790.000	4.271	69.779
4.992	37820802.000	4.426	69.783
5.170	37820814.000	4.589	69.783
5.342	37820826.000	4.762	69.769
5.506	37820838.000	4.936	69.779
5.748	37820850.000	5.118	69.783
5.949	37820865.000	5.301	69.788
6.171	37820875.000	5.493	69.792
6.382	37820888.000	5.686	69.797
6.567	37820900.000	5.887	69.774
6.819	37820912.000	6.095	69.774
7.074	37820922.000	6.311	69.774
7.363	37820934.000	6.528	69.779
7.557	37820946.000	6.750	69.788
7.792	37820958.000	6.979	69.788
8.081	37820970.000	7.212	69.783
8.346	37820982.000	7.450	69.774
8.669	37820994.000	7.699	69.783
8.894	37821006.000	7.948	69.788
9.169	37821018.000	8.202	69.788
9.471	37821030.000	8.463	69.788
9.763	37821047.000	8.729	69.783
10.058	37821055.000	8.999	69.779
10.377	37821068.000	9.280	69.774
10.643	37821080.000	9.557	69.788
10.988	37821092.000	9.850	69.774
11.328	37821104.000	10.139	69.792
11.680	37821115.000	10.435	69.792
11.979	37821126.000	10.745	69.783
12.291	37821137.000	11.049	69.783
12.670	37821149.000	11.370	69.783
13.016	37821161.000	11.686	69.788
13.459	37821173.000	12.011	69.788
13.745	37821185.000	12.343	69.788
14.097	37821197.000	12.678	69.788
14.473	37821209.000	13.015	69.774
14.869	37821227.000	13.365	69.779
15.292	37821235.000	13.714	69.774
15.658	37821245.000	14.077	69.788
16.051	37821257.000	14.440	69.788
16.481	37821269.000	14.808	69.792
16.877	37821281.000	15.179	69.783
17.350	37821293.000	15.560	69.788
17.713	37821305.000	15.945	69.792
18.136	37821317.000	16.337	69.797
18.589	37821329.000	16.728	69.792
19.012	37821346.000	17.128	69.783
19.526	37821354.000	17.535	69.779
19.868	37821366.000	17.948	69.788
20.382	37821377.000	18.363	69.774
20.822	37821389.000	18.787	69.783
21.315	37821404.000	19.212	69.788
21.819	37821413.000	19.647	69.783
22.235	37821425.000	20.084	69.788
22.749	37821437.000	20.530	69.788
23.242	37821449.000	20.974	69.783
23.769	37821465.000	21.428	69.779
24.266	37821475.000	21.889	69.792
24.733	37821487.000	22.354	69.792
25.257	37821497.000	22.827	69.788
25.804	37821509.000	23.302	69.769
26.328	37821524.000	23.779	69.779
26.892	37821533.000	24.267	69.788
27.365	37821545.000	24.761	69.783
27.912	37821557.000	25.259	69.783
28.503	37821569.000	25.763	69.792
29.074	37821581.000	26.271	69.779
29.665	37821593.000	26.783	69.788
30.145	37821605.000	27.305	69.788
30.756	37821617.000	27.828	69.802
31.327	37821629.000	28.356	69.792
31.954	37821641.000	28.889	69.797
32.525	37821653.000	29.431	69.788
33.072	37821665.000	29.975	69.797
33.687	37821677.000	30.526	69.788
34.321	37821689.000	31.086	69.774
34.942	37821701.000	31.647	69.779
35.590	37821713.000	32.213	69.779
36.151	37821725.000	32.786	69.788
36.786	37821741.000	33.362	69.783
37.454	37821751.000	33.945	69.765
38.118	37821761.000	34.536	69.779
38.793	37821773.000	35.127	69.802
39.354	37821785.000	35.731	69.797
40.072	37821797.000	36.335	69.788
40.730	37821809.000	36.943	69.779
41.419	37821824.000	37.558	69.788
42.120	37821833.000	38.181	69.779
42.698	37821845.000	38.809	69.779
43.443	37821857.000	39.441	69.783
44.158	37821869.000	40.074	69.779
44.870	37821882.000	40.720	69.779
45.612	37821894.000	41.365	69.783
46.206	37821906.000	42.018	69.783
46.968	37821918.000	42.678	69.779
47.717	37821930.000	43.340	69.783
48.398	37821942.000	44.010	69.792
41.325	37821954.000	38.980	69.783
36.326	37822053.000	34.300	69.783
31.693	37822154.000	29.966	69.792
27.425	37822253.000	25.980	69.783
23.531	37822353.000	22.342	69.788
20.019	37822454.000	19.044	69.774
16.904	37822554.000	16.100	69.783
14.154	37822654.000	13.501	69.783
11.774	37822753.000	11.246	69.779
9.763	37822853.000	9.340	69.788
8.148	37822953.000	7.776	69.774
6.903	37823054.000	6.562	69.779
6.000	37823154.000	5.700	69.783
5.530	37823253.000	5.180	69.774
5.382	37823354.000	5.005	69.769
5.382	37823454.000	5.008	69.304
5.325	37823499.000	5.005	69.765
5.395	37823548.000	5.007	70.271
5.395	37823599.000	5.007	69.300
5.345	37824099.000	5.008	69.765
5.389	37824149.000	5.005	70.262
5.385	37824199.000	5.005	69.300
5.358	37824698.000	5.011	69.765
5.382	37824748.000	5.008	70.262
5.422	37824799.000	5.005	69.295
5.348	37825299.000	5.005	69.760
5.399	37825349.000	5.010	70.258
5.379	37825398.000	5.010	69.309
5.365	37825898.000	5.005	69.756
5.379	37825949.000	5.005	70.262
5.392	37825999.000	5.005	69.290
5.352	37826499.000	5.008	69.760
5.375	37826549.000	5.004	70.262
5.379	37826599.000	5.007	69.300
5.338	37827099.000	5.007	69.765
5.372	37827149.000	5.007	70.276
5.348	37827198.000	5.005	69.295
5.345	37827699.000	5.010	69.769
5.352	37827748.000	5.005	70.262
5.362	37827798.000	5.011	69.290
5.311	37828298.000	5.005	69.760
5.368	37828348.000	5.007	70.267
5.362	37828398.000	5.007	69.290
5.291	37828898.000	5.005	69.760
5.446	37828949.000	5.005	70.262
