13.285	46787212.000	12.014	69.774
13.614	46787224.000	12.343	69.783
14.013	46787236.000	12.680	69.788
14.426	46787249.000	13.021	69.788
14.728	46787267.000	13.367	69.769
15.135	46787275.000	13.718	69.783
15.554	46787286.000	14.076	69.792
15.934	46787297.000	14.440	69.788
16.357	46787309.000	14.807	69.783
16.689	46787321.000	15.180	69.783
17.176	46787343.000	15.561	69.774
17.606	46787346.000	15.945	69.783
18.015	46787358.000	16.335	69.779
18.502	46787371.000	16.730	69.797
18.807	46787383.000	17.131	69.788
19.288	46787395.000	17.536	69.788
19.761	46787406.000	17.947	69.788
20.204	46787416.000	18.365	69.779
20.761	46787428.000	18.786	69.783
21.114	46787440.000	19.211	69.792
21.594	46787452.000	19.647	69.774
22.124	46787464.000	20.082	69.769
22.588	46787476.000	20.530	69.774
23.115	46787488.000	20.977	69.769
23.518	46787504.000	21.434	69.783
24.062	46787514.000	21.890	69.783
24.612	46787525.000	22.357	69.802
25.096	46787537.000	22.828	69.792
25.646	46787549.000	23.302	69.783
26.079	46787563.000	23.782	69.788
26.613	46787575.000	24.271	69.774
27.241	46787585.000	24.763	69.788
27.761	46787597.000	25.258	69.774
28.355	46787609.000	25.761	69.797
28.825	46787621.000	26.271	69.783
29.369	46787633.000	26.782	69.779
30.004	46787645.000	27.302	69.774
30.521	46787657.000	27.826	69.783
31.149	46787669.000	28.352	69.802
31.649	46787681.000	28.889	69.792
32.233	46787693.000	29.430	69.783
32.925	46787705.000	29.975	69.779
33.489	46787717.000	30.530	69.779
34.093	46787729.000	31.083	69.779
34.610	46787741.000	31.642	69.783
35.224	46787753.000	32.214	69.802
35.990	46787765.000	32.784	69.797
36.567	46787777.000	33.366	69.792
37.239	46787789.000	33.948	69.783
37.786	46787801.000	34.533	69.774
38.404	46787813.000	35.127	69.783
39.196	46787825.000	35.726	69.797
39.794	46787837.000	36.333	69.797
40.458	46787849.000	36.945	69.792
41.036	46787861.000	37.559	69.797
41.737	46787876.000	38.181	69.779
42.513	46787885.000	38.806	69.779
43.201	46787897.000	39.439	69.779
43.889	46787909.000	40.076	69.788
44.474	46787921.000	40.717	69.792
45.165	46787933.000	41.365	69.788
46.005	46787945.000	42.019	69.783
46.686	46787960.000	42.680	69.788
47.431	46787969.000	43.338	69.788
47.999	46787981.000	44.006	69.797
40.955	46787993.000	38.980	69.783
36.047	46788093.000	34.301	69.788
31.407	46788193.000	29.962	69.788
27.221	46788293.000	25.978	69.788
23.363	46788393.000	22.339	69.783
19.915	46788492.000	19.046	69.783
16.796	46788592.000	16.099	69.779
14.054	46788692.000	13.499	69.802
11.727	46788792.000	11.246	69.783
9.706	46788893.000	9.342	69.774
8.105	46788993.000	7.781	69.788
6.852	46789092.000	6.564	69.774
5.969	46789192.000	5.700	69.783
5.499	46789292.000	5.183	69.783
5.355	46789392.000	5.010	69.797
5.301	46789492.000	5.007	69.295
5.318	46789538.000	5.007	69.760
5.315	46789588.000	5.007	70.258
5.325	46789638.000	5.008	69.300
5.345	46790138.000	5.007	69.769
5.274	46790188.000	5.005	70.267
5.315	46790238.000	5.007	69.295
5.338	46790738.000	5.007	69.760
5.298	46790788.000	5.005	70.290
5.207	46790838.000	5.004	69.304
5.382	46791339.000	5.007	69.760
5.238	46791389.000	5.007	70.267
5.395	46791439.000	5.005	69.290
5.335	46791939.000	5.007	69.760
5.362	46791989.000	5.005	70.262
5.368	46792039.000	5.005	69.309
5.345	46792539.000	5.008	69.760
5.412	46792589.000	5.007	70.258
5.368	46792639.000	5.008	69.304
5.395	46793139.000	5.007	69.742
5.355	46793189.000	5.008	70.271
5.348	46793239.000	5.005	69.309
5.362	46793739.000	5.005	69.760
5.342	46793789.000	5.010	70.276
5.355	46793839.000	5.010	69.295
5.325	46794339.000	5.007	69.760
5.372	46794389.000	5.004	70.271
5.399	46794439.000	5.007	69.295
5.278	46794939.000	5.007	69.751
5.379	46794989.000	5.005	70.271
5.372	46795779.000	5.005	69.300
5.301	46795871.000	5.008	69.760
5.372	46795921.000	5.007	70.267
5.405	46795971.000	5.008	69.281
5.278	46796471.000	5.008	69.760
5.375	46796521.000	5.008	70.267
5.348	46796571.000	5.005	69.295
5.295	46797071.000	5.005	69.765
5.342	46797121.000	5.007	70.262
5.298	46797170.000	5.005	69.300
5.338	46797671.000	5.008	69.756
5.325	46797721.000	5.007	70.262
5.305	46797771.000	5.007	69.295
5.392	46798270.000	5.010	69.769
5.315	46798320.000	5.008	70.267
5.352	46798370.000	5.008	69.281
5.389	46798871.000	5.008	69.756
5.332	46798921.000	5.007	70.267
5.379	46798971.000	5.005	69.304
5.342	46799471.000	5.005	69.756
5.332	46799521.000	5.005	70.253
5.338	46799571.000	5.008	69.295
5.285	46800071.000	5.008	69.751
5.311	46800121.000	5.008	70.262
5.311	46800171.000	5.005	69.300
5.305	46800671.000	5.005	69.765
5.291	46800721.000	5.007	70.262
5.311	46800771.000	5.005	69.309
5.328	46801271.000	5.005	69.756
5.288	46801321.000	5.007	70.276
5.321	46801371.000	4.992	69.783
5.338	46801925.000	4.982	69.783
5.288	46802025.000	4.961	69.783
5.254	46802125.000	4.927	69.788
5.187	46802226.000	4.864	69.779
5.063	46802326.000	4.759	69.788
4.882	46802426.000	4.583	69.788
4.590	46802526.000	4.311	69.792
4.140	46802626.000	3.942	69.774
3.707	46802725.000	3.506	69.783
3.250	46802825.000	3.069	69.788
2.827	46802925.000	2.697	69.788
2.589	46803025.000	2.432	69.783
2.417	46803125.000	2.258	69.792
2.303	46803226.000	2.153	69.783
2.236	46803326.000	2.088	69.783
2.199	46803426.000	2.048	69.788
2.149	46803525.000	2.029	69.788
2.162	46803625.000	2.020	69.774
1.968	46803725.000	2.006	69.769
2.088	46803825.000	2.006	69.792
2.125	46803925.000	2.006	69.792
2.112	46804025.000	2.006	69.783
2.082	46804125.000	2.007	69.774
2.102	46804224.000	2.004	69.774
2.085	46804324.000	2.004	69.788
2.095	46804425.000	2.004	69.783
2.099	46804525.000	2.006	69.779
2.088	46804625.000	2.009	69.788
2.075	46804724.000	2.004	69.792
2.119	46804824.000	2.009	69.779
2.115	46804924.000	2.012	69.774
2.112	46805024.000	2.007	69.779
2.132	46805124.000	2.006	69.774
2.146	46805224.000	2.007	69.774
2.125	46805324.000	2.004	69.788
2.146	46805424.000	2.006	69.779
2.152	46805525.000	2.006	69.779
2.122	46805625.000	2.006	69.765
2.119	46805725.000	2.007	69.788
2.082	46805825.000	2.010	69.783
2.196	46805837.000	2.017	69.788
2.203	46805849.000	2.031	69.783
2.149	46805861.000	2.053	69.788
2.260	46805873.000	2.072	69.792
2.364	46805885.000	2.103	69.783
2.330	46805897.000	2.139	69.792
2.350	46805909.000	2.175	69.792
2.391	46805921.000	2.221	69.783
2.485	46805933.000	2.276	69.779
2.599	46805945.000	2.334	69.779
2.689	46805957.000	2.393	69.779
2.720	46805969.000	2.461	69.774
2.753	46805981.000	2.536	69.769
2.898	46805993.000	2.614	69.774
3.012	46806005.000	2.695	69.797
3.119	46806017.000	2.784	69.788
3.216	46806029.000	2.879	69.779
3.284	46806041.000	2.979	69.774
3.445	46806053.000	3.082	69.779
3.582	46806065.000	3.193	69.779
3.760	46806077.000	3.308	69.792
3.838	46806089.000	3.428	69.783
3.928	46806101.000	3.558	69.792
4.086	46806113.000	3.688	69.792
4.261	46806125.000	3.822	69.783
4.502	46806137.000	3.970	69.783
4.596	46806149.000	4.113	69.779
4.784	46806160.000	4.268	69.783
4.999	46806172.000	4.426	69.783
5.120	46806184.000	4.589	69.788
5.332	46806196.000	4.760	69.788
5.493	46806208.000	4.936	69.783
5.691	46806220.000	5.115	69.792
5.896	46806232.000	5.301	69.783
6.124	46806247.000	5.491	69.788
6.396	46806260.000	5.688	69.788
6.590	46806270.000	5.887	69.783
6.782	46806282.000	6.095	69.779
7.030	46806294.000	6.311	69.788
7.275	46806305.000	6.528	69.783
7.537	46806320.000	6.751	69.783
7.779	46806329.000	6.979	69.783
8.044	46806341.000	7.211	69.783
8.276	46806353.000	7.453	69.769
8.591	46806367.000	7.696	69.779
8.907	46806379.000	7.948	69.783
9.145	46806391.000	8.200	69.788
9.421	46806400.000	8.462	69.788
9.669	46806412.000	8.729	69.779
9.971	46806424.000	8.998	69.792
10.334	46806436.000	9.275	69.792
10.616	46806448.000	9.559	69.788
10.962	46806460.000	9.847	69.788
11.223	46806472.000	10.142	69.788
11.583	46806484.000	10.438	69.783
11.962	46806496.000	10.742	69.774
12.244	46806508.000	11.051	69.783
12.610	46806520.000	11.364	69.774
12.865	46806532.000	11.686	69.788
13.302	46806544.000	12.011	69.792
13.725	46806556.000	12.343	69.788
14.060	46806568.000	12.678	69.779
14.413	46806580.000	13.017	69.779
14.722	46806592.000	13.365	69.788
15.165	46806604.000	13.720	69.774
15.605	46806616.000	14.074	69.792
15.940	46806628.000	14.440	69.797
16.343	46806640.000	14.805	69.797
16.696	46806652.000	15.179	69.792
17.213	46806664.000	15.560	69.788
17.639	46806677.000	15.947	69.783
18.042	46806689.000	16.335	69.788
18.509	46806701.000	16.727	69.792
18.841	46806718.000	17.125	69.788
19.355	46806726.000	17.536	69.783
19.788	46806738.000	17.947	69.792
20.221	46806750.000	18.363	69.788
20.714	46806762.000	18.786	69.788
21.137	46806773.000	19.212	69.783
21.671	46806785.000	19.648	69.783
22.165	46806797.000	20.085	69.792
22.618	46806809.000	20.527	69.783
23.105	46806821.000	20.973	69.774
23.514	46806837.000	21.429	69.779
24.078	46806847.000	21.890	69.792
24.602	46806859.000	22.354	69.797
25.102	46806871.000	22.827	69.797
25.673	46806883.000	23.304	69.792
26.120	46806895.000	23.782	69.774
26.697	46806905.000	24.270	69.788
27.254	46806917.000	24.760	69.783
27.754	46806929.000	25.253	69.797
28.339	46806941.000	25.763	69.792
28.799	46806953.000	26.271	69.779
29.453	46806964.000	26.783	69.783
30.017	46806976.000	27.303	69.783
30.565	46806988.000	27.825	69.783
31.186	46807000.000	28.353	69.788
31.656	46807012.000	28.891	69.783
32.294	46807024.000	29.429	69.779
32.884	46807036.000	29.975	69.783
33.465	46807048.000	30.527	69.788
34.157	46807060.000	31.084	69.783
34.654	46807072.000	31.645	69.788
35.352	46807084.000	32.214	69.783
35.986	46807096.000	32.786	69.788
36.554	46807111.000	33.363	69.788
37.289	46807121.000	33.949	69.783
37.789	46807133.000	34.533	69.783
38.515	46807145.000	35.128	69.783
39.142	46807157.000	35.734	69.797
39.814	46807169.000	36.336	69.797
40.505	46807181.000	36.945	69.783
41.090	46807193.000	37.558	69.774
41.842	46807207.000	38.181	69.783
42.473	46807219.000	38.806	69.797
43.195	46807231.000	39.439	69.788
43.923	46807243.000	40.076	69.788
44.497	46807254.000	40.721	69.792
45.266	46807266.000	41.370	69.779
45.991	46807278.000	42.019	69.788
46.706	46807290.000	42.680	69.788
47.495	46807301.000	43.341	69.797
48.002	46807313.000	44.009	69.802
40.962	46807325.000	38.978	69.792
36.037	46807424.000	34.297	69.792
31.427	46807524.000	29.965	69.779
27.221	46807624.000	25.980	69.783
23.353	46807725.000	22.336	69.797
19.878	46807825.000	19.048	69.783
16.760	46807925.000	16.097	69.783
14.000	46808024.000	13.501	69.783
11.663	46808124.000	11.246	69.783
9.585	46808224.000	9.339	69.783
7.943	46808324.000	7.779	69.788
6.698	46808425.000	6.565	69.792
5.983	46808525.000	5.700	69.783
5.506	46808625.000	5.177	69.779
5.358	46808726.000	5.007	69.783
5.271	46808825.000	5.005	69.300
5.372	46808871.000	5.008	69.769
5.281	46808921.000	5.007	70.258
5.311	46808971.000	5.007	69.300
5.365	46809470.000	5.007	69.760
5.305	46809521.000	5.007	70.262
5.362	46809571.000	5.007	69.309
5.335	46810071.000	5.008	69.769
5.355	46810121.000	5.005	70.262
5.358	46810171.000	5.005	69.300
5.315	46810670.000	5.005	69.765
5.389	46810720.000	5.008	70.267
5.382	46810771.000	5.004	69.290
5.335	46811270.000	5.007	69.760
5.362	46811320.000	5.008	70.253
5.325	46811371.000	5.008	69.295
5.362	46811871.000	5.008	69.756
5.332	46811921.000	5.007	70.267
5.288	46811971.000	5.007	69.304
5.311	46812471.000	5.008	69.774
5.291	46812521.000	5.007	70.267
5.342	46812571.000	5.007	69.300
5.315	46813070.000	5.005	69.760
5.338	46813121.000	5.010	70.262
5.335	46813170.000	5.007	69.314
5.291	46813670.000	5.005	69.756
5.328	46813720.000	5.005	70.281
5.338	46813770.000	5.007	69.304
5.288	46814270.000	5.008	69.760
5.342	46814321.000	5.005	70.262
