,intensity_raw,intensity_interp
362,8203.0,8388.8
363,8144.6,8318.4
364,8048.4,8165.4
365,7969.8,8145.0
366,7858.6,8050.4
367,7697.2,7841.2
368,7632.8,7750.4
369,7537.8,7714.0
370,7481.8,7665.4
371,7420.6,7553.2
372,7221.0,7345.6
373,7227.8,7346.8
374,7147.6,7288.4
375,7065.0,7222.0
376,6984.8,7135.4
377,6844.8,6988.8
378,6784.8,6912.8
379,6719.2,6819.2
380,6623.0,6773.2
381,6524.6,6654.4
382,6512.4,6647.4
383,6422.2,6507.4
384,6316.4,6462.4
385,6253.0,6371.8
386,6107.2,6198.2
387,6038.2,6144.6
388,6000.8,6156.4
389,5881.6,5968.4
390,5771.6,5855.2
391,5722.6,5803.8
392,5642.6,5710.8
393,5643.6,5748.4
394,5554.0,5629.6
395,5499.4,5587.4
396,5411.8,5461.8
397,5331.0,5451.8
398,5257.6,5362.8
399,0.0,0.0
400,0.0,0.0
