,intensity_raw,intensity_interp
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,3609.4,3600.6
97,3493.6,3454.2
98,3491.6,3492.0
99,3428.8,3388.0
100,3380.8,3381.4
101,3248.0,3270.2
102,3139.0,3121.2
103,3019.4,2983.4
104,2969.6,2974.8
105,2840.6,2773.2
106,2731.6,2725.8
107,2568.0,2529.0
108,2469.2,2420.0
109,2437.2,2369.0
110,2369.0,2287.2
111,2315.2,2240.8
112,2313.2,2239.0
113,2289.4,2195.2
114,2332.8,2235.6
115,2401.6,2279.4
116,2492.4,2374.4
117,2588.4,2532.6
118,2687.4,2593.0
119,2911.4,2823.0
120,3108.8,3087.6
121,3376.0,3365.8
122,3580.2,3578.0
123,3899.2,3960.2
124,4337.8,4470.8
125,4594.4,4772.2
126,5010.0,5266.2
127,5284.2,5636.2
128,5493.2,5799.8
129,5935.8,6338.2
130,6265.8,6740.8
131,6727.0,7309.2
132,7044.2,7715.8
133,7177.0,7833.8
134,7578.6,8355.6
135,7926.4,8770.0
136,8171.2,9010.6
137,8354.0,9300.0
138,8672.0,9591.2
139,8807.0,9886.4
140,8976.8,10001.4
141,9266.4,10380.2
142,9493.4,10701.4
143,9404.2,10454.8
144,9473.6,10608.4
145,9576.6,10822.4
146,9647.0,10849.2
147,9450.4,10622.4
148,9313.4,10479.2
149,9407.4,10474.0
150,9237.0,10326.0
151,8946.6,9858.8
152,8922.0,9966.2
153,8721.0,9572.0
154,8548.4,9335.0
155,8145.6,8857.4
156,8153.6,8965.6
157,7982.8,8592.4
158,7751.0,8237.4
159,7597.4,8024.0
160,7457.0,7910.2
161,7281.0,7607.2
162,7167.2,7581.4
163,7023.8,7323.4
164,7028.8,7225.2
165,6944.2,7180.4
166,6858.2,7036.4
167,6868.6,7050.6
168,6915.6,7043.6
169,7008.4,7134.4
170,7079.0,7201.4
171,7181.6,7156.6
172,7456.2,7531.8
173,7674.6,7658.6
174,8060.2,8138.6
175,8326.2,8392.8
176,8747.2,8817.4
177,9099.4,9228.4
178,9522.6,9603.8
179,10039.6,10236.8
180,10601.2,10836.4
181,11211.0,11418.2
182,11588.8,11860.6
183,12142.2,12473.4
184,12909.4,13366.8
185,13725.2,14243.8
186,14177.2,14771.2
187,15077.0,15839.6
188,15731.0,16553.2
189,16362.8,17273.2
190,17071.6,17958.8
191,17678.4,18623.8
192,18763.8,19916.2
193,19670.6,20801.2
194,20533.8,21787.2
195,21050.6,22338.4
196,22169.6,23566.0
197,22962.8,24490.4
198,23571.2,24910.6
199,24175.0,25735.6
200,25133.8,26808.0
201,25953.8,27780.2
202,26340.2,28170.2
203,27418.6,29380.4
204,27695.2,29650.8
205,28586.0,30611.6
206,29560.2,31790.0
207,30471.2,32970.0
208,30775.8,33167.4
209,31640.6,34151.8
210,32001.2,34494.6
211,32769.6,35379.4
212,33407.0,36162.0
213,33838.6,36497.0
214,34927.2,37737.4
215,34943.8,37844.4
216,35730.8,38447.4
217,36478.8,39480.2
218,36594.8,39513.0
219,37079.2,40070.4
220,37602.0,40622.8
221,38359.6,41544.2
222,38708.8,41706.6
223,38883.6,42130.0
224,39382.4,42455.8
225,39442.2,42552.2
226,39759.6,42886.6
227,40281.8,43488.4
228,40568.8,43732.8
229,40679.4,43795.2
230,40928.2,44074.2
231,40956.4,44121.0
232,41227.4,44378.2
233,41693.8,44919.4
234,41969.6,45065.8
235,41939.4,44966.8
236,42123.2,45200.0
237,41920.2,44926.2
238,42358.6,45486.0
239,42038.4,45022.2
240,42620.6,45688.6
241,42458.0,45479.4
242,42447.0,45465.8
243,42597.8,45490.8
244,42368.8,45308.0
245,42281.2,45174.4
246,42460.8,45286.4
247,42443.4,45397.2
248,42369.4,45198.6
249,42434.8,45350.2
250,42129.2,44857.6
251,42019.2,44865.0
252,41886.6,44525.4
253,41973.0,44642.0
254,41695.0,44391.2
255,41651.0,44206.8
256,41545.8,44015.4
257,41146.4,43602.8
258,41327.2,43648.0
259,40760.2,43138.4
260,40917.8,43239.4
261,40577.6,42787.0
262,40745.6,43182.0
263,40127.0,42356.8
264,39828.8,42160.8
265,39938.0,42305.8
266,39635.2,41972.8
267,39161.6,41502.0
268,39110.4,41516.4
269,39018.6,41329.2
270,38665.2,40882.4
271,38637.6,40888.4
272,38658.2,41002.6
273,38198.2,40385.2
274,38080.2,40128.4
275,37735.8,39939.6
276,37429.4,39516.0
277,37338.8,39402.8
278,37468.0,39524.0
279,36882.4,38793.0
280,36697.4,38797.2
281,36216.8,38186.8
282,35874.8,37846.8
283,35922.0,37732.2
284,35612.0,37370.0
285,35083.8,36864.2
286,35025.2,36821.4
287,34690.6,36530.0
288,34256.8,35957.0
289,33998.4,35721.2
290,33812.6,35366.2
291,33288.6,34796.2
292,33403.8,35205.0
293,32779.2,34568.2
294,32743.2,34284.2
295,32380.2,33827.8
296,32028.8,33577.6
297,31873.2,33533.4
298,31566.0,32998.2
299,31378.0,32858.0
300,31168.0,32656.2
301,30853.2,32324.8
302,30545.8,32090.6
303,30105.8,31546.8
304,29776.0,31190.2
305,29444.0,30827.2
306,29135.4,30455.0
307,29083.6,30415.0
308,28885.6,30171.4
309,28434.8,29688.6
310,28378.2,29569.8
311,27789.0,29014.8
312,27510.8,28699.4
313,27487.0,28670.4
314,26924.6,28165.6
315,27051.6,28190.6
316,26449.2,27608.6
317,26151.4,27260.2
318,25953.2,27081.4
319,25686.8,26743.0
320,25391.8,26499.0
321,25412.0,26407.4
322,24996.2,26100.6
323,24627.8,25616.6
324,24353.0,25349.0
325,24152.8,25106.4
326,23926.8,24915.6
327,23401.8,24302.4
328,23122.4,24092.8
329,23094.8,23974.2
330,22745.4,23665.4
331,22624.6,23519.4
332,22278.8,23197.2
333,22107.0,22892.0
334,21872.2,22702.6
335,21614.2,22347.4
336,21273.0,22054.4
337,21146.0,21952.0
338,20958.4,21638.2
339,20943.0,21766.6
340,20731.6,21554.2
341,20290.0,20959.8
342,20071.2,20747.8
343,19846.0,20553.8
344,19594.4,20273.0
345,19490.0,20183.2
346,19120.0,19796.0
347,19067.8,19752.6
348,18774.2,19422.2
349,18689.2,19333.8
350,18260.2,18894.0
351,18098.8,18664.2
352,17880.4,18498.4
353,17551.4,18172.0
354,17324.8,17849.6
355,17160.8,17672.6
356,16905.4,17411.4
357,16707.0,17253.4
358,16485.2,16994.8
359,16247.8,16764.0
360,15997.8,16488.8
361,15953.6,16381.4
362,15724.0,16236.6
363,15625.6,16132.8
364,15439.8,15900.4
365,15300.8,15730.4
366,14970.4,15508.8
367,14724.0,15128.0
368,14593.0,14977.6
369,14400.0,14749.4
370,14180.4,14554.0
