,intensity_raw,intensity_interp
367,10932.8,11229.0
368,10768.8,11068.0
369,10642.2,10919.0
370,10511.8,10809.4
371,10379.4,10634.0
372,10228.6,10487.8
373,10092.0,10363.6
374,9912.6,10138.2
375,9781.2,9988.2
376,9730.8,9944.2
377,9620.6,9893.2
378,9402.6,9621.4
379,9273.2,9473.8
380,9221.8,9490.8
381,9062.2,9291.2
382,8886.4,9126.6
383,8947.8,9205.8
384,8763.6,8916.0
385,8580.8,8785.4
386,8527.8,8703.8
387,8360.4,8522.0
388,8212.0,8411.2
389,8192.4,8404.0
390,8069.2,8227.8
391,7912.2,8122.2
392,7880.6,7995.8
393,7659.6,7834.8
394,7626.0,7719.2
395,7484.2,7609.4
396,7422.6,7565.8
397,7290.2,7468.4
398,7201.0,7323.2
399,0.0,0.0
400,0.0,0.0
